I
1130 Generated by WorldEditor 2.0.0r4

1   1482 1 0 EDDM Muenchen Franz-Josef-Strauss
1302 city Munich
120 Linear Feature 35
112  48.35101769  011.79711682  48.35100124  011.79684491 10 101
116  48.35055855  011.79657668  48.35031547  011.79662144
120 Linear Feature 35
112  48.35018176  011.79527763  48.34989561  011.79532996 10 101
112  48.34986333  011.79602758  48.34987978  011.79625061 10 101
112  48.35028107  011.79662471  48.35055141  011.79657704
111  48.35028107  011.79662471
112  48.35028107  011.79662471  48.35045985  011.79659635 41 101
116  48.35062034  011.79587484  48.35058912  011.79548382
120 Linear Feature 35
112  48.35024307  011.79594402  48.35017436  011.79595565 10 101
112  48.35004057  011.79612321  48.34997732  011.79621841
111  48.35004057  011.79612321 10 101
115  48.34979872  011.79651418
120 Linear Feature 35
112  48.34987950  011.79569988  48.34979344  011.79560047 10 101
115  48.34971758  011.79534805
120 Linear Feature 35
112  48.34986333  011.79602758  48.34985508  011.79586509 10 101
112  48.34971758  011.79534805  48.34967532  011.79516209
111  48.34971758  011.79534805 10 101
115  48.34962204  011.79494176
120 Linear Feature 35
112  48.35108234  011.79648961  48.35087061  011.79652821 41 101
116  48.35072268  011.79717769  48.35074865  011.79754415
120 Linear Feature 35
112  48.35137108  011.79644019  48.35115936  011.79647879 10 101
116  48.35101769  011.79711682  48.35104366  011.79748327
120 Linear Feature 35
111  48.35196812  011.79634053 1
115  48.35209944  011.79805678
120 Linear Feature 34
111  48.35234036  011.79627588 1
115  48.35247931  011.79809119
120 Linear Feature 33
111  48.35270937  011.79621139 1
115  48.35284857  011.79798800
120 Linear Feature 32
111  48.35308232  011.79614671 1
115  48.35322420  011.79795653
120 Linear Feature 31
111  48.35345229  011.79608152 1
115  48.35359181  011.79789278
120 Linear Feature 31
111  48.35353707  011.79606701 1
115  48.35367382  011.79786980
120 Linear Feature 30
111  48.35395664  011.79599452 1
115  48.35409482  011.79780073
120 Linear Feature 30
111  48.35407262  011.79597493 1
115  48.35420905  011.79776746
120 Linear Feature 29
111  48.35458826  011.79588668 1
115  48.35473751  011.79779169
120 Linear Feature 27
111  48.35509167  011.79580192 1
115  48.35524176  011.79771563
120 Linear Feature 26
111  48.35518461  011.79578298 10 101
112  48.35476216  011.79558140  48.35462674  011.79535900 10 101
112  48.35470647  011.79476533  48.35481463  011.79448589 10 101
115  48.35501702  011.79444780
120 Linear Feature 1
111  48.35857068  011.79379508 10 101
112  48.35904358  011.79438142  48.35910500  011.79499047 10 101
115  48.35865312  011.79516313
120 Linear Feature 26
111  48.35381191  011.79465892 10 101
112  48.35417078  011.79487122  48.35431337  011.79509621 10 101
112  48.35423283  011.79567347  48.35414139  011.79594134 10 101
115  48.35393199  011.79599490
120 Linear Feature 26
111  48.35423283  011.79567347 10 101
111  48.35439751  011.79536734 10 101
111  48.35446581  011.79522928 10 101
111  48.35454180  011.79507640 10 101
115  48.35470647  011.79476533
120 Linear Feature 26
112  48.35439751  011.79536734  48.35442828  011.79529474 10 101
112  48.35460652  011.79520376  48.35469980  011.79518781
111  48.35460652  011.79520376
112  48.35460652  011.79520376  48.35451202  011.79521989 10 101
116  48.35436023  011.79509737  48.35432292  011.79504201
120 Linear Feature 26
112  48.35456504  011.79535030  48.35452915  011.79529414 10 101
112  48.35430494  011.79525226  48.35423166  011.79526288
111  48.35430494  011.79525226
112  48.35430494  011.79525226  48.35437754  011.79524096 10 101
116  48.35454180  011.79507640  48.35456351  011.79502432
120 Linear Feature 26
111  48.35417078  011.79487122 10 101
111  48.35436023  011.79509737 10 101
111  48.35456504  011.79535030 10 101
115  48.35476216  011.79558140
120 Linear Feature 25
111  48.35520697  011.79578804 1
115  48.35534840  011.79760366
120 Linear Feature 24
111  48.35562665  011.79571160 1
115  48.35575601  011.79741222
120 Linear Feature 24
111  48.35571263  011.79569496 1
115  48.35584582  011.79744586
120 Linear Feature 5
111  48.35200563  011.80218534 41 101
112  48.35178815  011.80207830  48.35169559  011.80195314 41 101
111  48.35167948  011.80179569 41 101
112  48.35160973  011.80214693  48.35152656  011.80226804 41 101
111  48.35144632  011.80228296 41 101
112  48.35120996  011.80247798  48.35114155  011.80264956 41 101
111  48.35115464  011.80280687 41 101
112  48.35111605  011.80311181  48.35106508  011.80323091 41 101
111  48.35100203  011.80328944 41 101
112  48.35090544  011.80344084  48.35085312  011.80355388 41 101
111  48.35085983  011.80368508 41 101
115  48.35096057  011.80496520
120 Linear Feature 2
111  48.35165868  011.80153627 10 101
112  48.35176867  011.80177956  48.35184758  011.80186799 10 101
115  48.35193068  011.80187033
120 Linear Feature 4
111  48.35162814  011.80115193 40 101
111  48.35165868  011.80153627 40 101
115  48.35167948  011.80179569
120 Linear Feature 3
111  48.35136324  011.80164630 40 101
112  48.35118044  011.80178358  48.35109861  011.80191479 40 101
115  48.35109762  011.80206426
120 Linear 23
111  48.35108836  011.80194367 41 101
111  48.35109762  011.80206426 41 101
111  48.35115464  011.80280687 40 101
111  48.35127402  011.80436153 40 101
115  48.35131593  011.80490719
120 Linear Feature 23
111  48.35608500  011.79562340 1
115  48.35622027  011.79742596
120 Linear Feature 22
111  48.35719445  011.79542798 1
115  48.35732129  011.79706093
120 Linear Feature 22
111  48.35646249  011.79555782 1
115  48.35659511  011.79734617
120 Linear Feature 15
111  48.35807791  011.79526598 40 101
112  48.35786938  011.79545721  48.35777857  011.79562582 40 101
111  48.35779161  011.79583731 40 101
112  48.35766460  011.79549500  48.35755256  011.79536709 40 101
115  48.35743427  011.79538020
120 Linear Feature 14
111  48.35825988  011.79523426 10 101
112  48.35806061  011.79541942  48.35797176  011.79557059 10 101
111  48.35798202  011.79580848 10 101
112  48.35784039  011.79544849  48.35771483  011.79533220 10 101
115  48.35762750  011.79534561
120 Linear Feature 13
111  48.35800916  011.79459562 40 101
112  48.35780627  011.79480843  48.35774027  011.79495621 40 101
111  48.35773785  011.79513426 40 101
112  48.35761309  011.79482055  48.35750363  011.79469699 40 101
115  48.35740028  011.79470444
120 Linear Feature 12
111  48.35841748  011.79452264 41 101
112  48.35822804  011.79472607  48.35814755  011.79487627 41 101
111  48.35815751  011.79508709 41 101
112  48.35803646  011.79475514  48.35793505  011.79462674 41 101
115  48.35780356  011.79463237
120 Tzoveel
111  48.34951575  011.79676048 10 101
111  48.35028107  011.79662471 10 101
111  48.35055855  011.79657668 10 101
111  48.35089749  011.79652036 10 101
111  48.35108234  011.79648961 10 101
111  48.35137108  011.79644019 10 101
111  48.35167728  011.79638611 10 101
111  48.35393199  011.79599490 10 101
111  48.35518461  011.79578298 10 101
111  48.35743427  011.79538020 10 101
111  48.35762750  011.79534561 10 101
111  48.35786176  011.79530367 10 101
111  48.35807791  011.79526598 10 101
111  48.35825988  011.79523426 10 101
111  48.35849930  011.79519251 10 101
111  48.35865312  011.79516313 10 101
111  48.35953606  011.79501690 10 101
111  48.36069489  011.79481106 10 101
115  48.36148900  011.79466293
120 S via T
112  48.36475151  011.82290417  48.36452899  011.82294134 10 101
112  48.36436096  011.82359485  48.36441038  011.82406308
111  48.36436096  011.82359485 10 101
112  48.36446017  011.82500073  48.36447543  011.82518716
111  48.36446017  011.82500073
112  48.36446017  011.82500073  48.36449436  011.82543142 10 101
112  48.36414652  011.82582540  48.36401747  011.82584987
111  48.36414652  011.82582540 10 101
112  48.36383229  011.82588691  48.36367724  011.82590470 10 101
112  48.36340350  011.82522165  48.36337159  011.82476017 10 101
111  48.36315518  011.82190264 10 101
111  48.36307483  011.82088412 10 101
111  48.36291900  011.81879817 10 101
111  48.36238728  011.81200846 10 101
111  48.36197778  011.80666978 10 101
111  48.36186929  011.80530475 10 101
111  48.36130353  011.79795879 10 101
111  48.36110937  011.79534883 10 101
111  48.36101239  011.79409121 10 101
111  48.36098997  011.79378903 10 101
111  48.36089764  011.79255288 10 101
111  48.36033725  011.78535055 10 101
111  48.36025113  011.78416000 10 101
111  48.35985297  011.77901819 10 101
111  48.35974959  011.77774220 10 101
111  48.35971216  011.77730437 10 101
111  48.35962662  011.77613377 10 101
111  48.35925777  011.77137593 10 101
111  48.35913266  011.76967007
112  48.35913266  011.76967007  48.35910651  011.76926881 10 101
112  48.35949599  011.76856564  48.35965608  011.76840621
111  48.35949599  011.76856564
112  48.35949599  011.76856564  48.35960425  011.76848998 10 101
112  48.35998670  011.76895556  48.36003743  011.76937121
111  48.35998670  011.76895556 10 101
111  48.36011892  011.77059118
112  48.36011892  011.77059118  48.36015326  011.77100607 10 101
112  48.36034394  011.77134187  48.36037215  011.77168007 10 101
111  48.36068527  011.77584481 10 101
111  48.36081928  011.77754731 10 101
111  48.36084431  011.77789874 10 101
111  48.36125725  011.78318362 10 101
111  48.36132918  011.78411585 10 101
111  48.36142876  011.78540326 10 101
111  48.36145331  011.78574553 10 101
111  48.36189137  011.79141560 10 101
111  48.36192698  011.79184966 10 101
111  48.36195522  011.79221984 10 101
111  48.36205451  011.79352141 10 101
111  48.36218009  011.79519741 10 101
111  48.36234164  011.79727443 10 101
111  48.36246483  011.79892918 10 101
111  48.36253653  011.79990209 10 101
111  48.36289703  011.80460124 10 101
111  48.36308908  011.80711953 10 101
111  48.36341206  011.81131631 10 101
111  48.36346306  011.81198708 10 101
111  48.36355722  011.81321025 10 101
111  48.36363426  011.81417795 10 101
111  48.36399162  011.81873427
112  48.36399162  011.81873427  48.36401296  011.81899424 10 101
111  48.36395098  011.81919690
112  48.36395098  011.81919690  48.36390525  011.81942512 10 101
112  48.36388962  011.81983957  48.36391787  011.82025390
111  48.36388962  011.81983957 10 101
111  48.36394620  011.82054969 10 101
111  48.36396173  011.82075314 10 101
111  48.36405766  011.82203348 10 101
111  48.36408431  011.82232901
112  48.36408431  011.82232901  48.36417355  011.82275098 10 101
112  48.36475151  011.82290417  48.36513884  011.82287985
111  48.36475151  011.82290417 10 101
111  48.36518108  011.82283619
112  48.36518108  011.82283619  48.36545840  011.82278679 10 105
112  48.36579499  011.82237351  48.36593135  011.82211202 10 105
112  48.36635006  011.82127358  48.36669387  011.82056768 10 105
112  48.36668030  011.81888041  48.36661722  011.81805890 10 105
111  48.36662002  011.81809197 10 105
115  48.36655829  011.81729799
120 B8-T
112  48.36110937  011.79534883  48.36109113  011.79511077 10 101
112  48.36148900  011.79466293  48.36169624  011.79462743
111  48.36148900  011.79466293 10 101
111  48.36171872  011.79462703
112  48.36171872  011.79462703  48.36190905  011.79459128 10 101
112  48.36212954  011.79410691  48.36222483  011.79380966
111  48.36212954  011.79410691
112  48.36212954  011.79410691  48.36218314  011.79391533 10 101
111  48.36268639  011.79208200 10 101
111  48.36307772  011.79073906 10 105
111  48.36387773  011.78789288
112  48.36387773  011.78789288  48.36413039  011.78700535 10 105
112  48.36410689  011.78536456  48.36405256  011.78467374
111  48.36410689  011.78536456 10 105
115  48.36402533  011.78430369
120 B1-S
112  48.36315518  011.82190264  48.36319798  011.82242769 10 101
112  48.36407648  011.82301645  48.36454304  011.82300853
111  48.36407648  011.82301645 10 101
115  48.36475151  011.82290417
120 B3-S
111  48.36436096  011.82359485 10 101
112  48.36422453  011.82306248  48.36417791  011.82289802 10 101
116  48.36408431  011.82232901  48.36405671  011.82195263
120 B3-S
112  48.36394620  011.82054969  48.36392882  011.82032553 10 101
116  48.36374815  011.81995068  48.36356971  011.81971571
120 B3-S-B2-T
112  48.36291900  011.81879817  48.36293075  011.81898607 10 101
111  48.36311064  011.81919299 10 101
112  48.36374815  011.81995068  48.36387763  011.82011453 10 101
112  48.36453923  011.81996752  48.36471152  011.81994081
111  48.36453923  011.81996752 10 101
111  48.36495795  011.81989557 10 105
111  48.36601367  011.81971729
112  48.36601367  011.81971729  48.36648511  011.81964140 10 105
116  48.36662002  011.81809197  48.36655246  011.81720638
120 S-B2
112  48.36307483  011.82088412  48.36309573  011.82116577 10 101
112  48.36358462  011.82148095  48.36389984  011.82142868 10 101
111  48.36448915  011.82132328 10 101
111  48.36505009  011.82123072 10 105
111  48.36559308  011.82114386
112  48.36559308  011.82114386  48.36645292  011.82087622 10 105
116  48.36668030  011.81888041  48.36660782  011.81790795
120 T-B3-B2
112  48.36448915  011.82132328  48.36415219  011.82132392 10 101
112  48.36396173  011.82075314  48.36389029  011.82039607
111  48.36396173  011.82075314
112  48.36396173  011.82075314  48.36395911  011.82111056 10 101
112  48.36358462  011.82148095  48.36333342  011.82158760
111  48.36358462  011.82148095
112  48.36358462  011.82148095  48.36385538  011.82147407 10 101
112  48.36405766  011.82203348  48.36410803  011.82231195
111  48.36405766  011.82203348
112  48.36405766  011.82203348  48.36406964  011.82175542 10 101
116  48.36448915  011.82132328  48.36483681  011.82121852
120 B4-T
112  48.36417806  011.81180334  48.36400881  011.81219144 10 101
116  48.36341206  011.81131631  48.36336204  011.81038233
120 T-B4-T-B4
111  48.36498924  011.79689166 10 105
111  48.36506595  011.79787091
112  48.36506595  011.79787091  48.36513654  011.79877210 10 105
112  48.36464456  011.80141934  48.36420504  011.80297570
111  48.36464456  011.80141934 10 105
111  48.36404546  011.80345951 10 101
111  48.36363305  011.80485218
112  48.36363305  011.80485218  48.36345910  011.80524231 10 101
116  48.36289703  011.80460124  48.36285236  011.80403736
120 R-B4
112  48.36417806  011.81180334  48.36368219  011.81354312 10 101
116  48.36363426  011.81417795  48.36367030  011.81466435
120 B4-R
112  48.36238728  011.81200846  48.36242074  011.81245121 10 101
112  48.36283968  011.81271029  48.36312763  011.81265900
111  48.36283968  011.81271029 10 101
111  48.36309410  011.81266313 10 101
112  48.36356737  011.81256635  48.36376948  011.81250936 10 101
112  48.36417806  011.81180334  48.36434082  011.81132413
111  48.36417806  011.81180334 10 101
111  48.36455892  011.81047469 10 105
111  48.36530811  011.80791994
112  48.36530811  011.80791994  48.36570954  011.80651697 10 105
112  48.36559338  011.80469661  48.36555852  011.80423674 10 105
115  48.36551351  011.80370700
120 S-B4-S-B4-S
112  48.36186929  011.80530475  48.36189763  011.80570634 10 101
112  48.36233592  011.80572469  48.36251989  011.80569238
111  48.36233592  011.80572469 10 101
111  48.36279730  011.80564987
112  48.36279730  011.80564987  48.36303389  011.80557447 10 101
112  48.36363305  011.80485218  48.36390824  011.80415248
111  48.36363305  011.80485218
112  48.36363305  011.80485218  48.36330537  011.80607917 10 101
116  48.36308908  011.80711953  48.36313128  011.80765822
120 Linear Feature 4
111  48.36427103  011.79203748 3
111  48.36423334  011.79244495 3
111  48.36420366  011.79270041 3
115  48.36416451  011.79301334
120 B5
112  48.36130353  011.79795879  48.36133057  011.79833641 10 101
112  48.36170263  011.79840766  48.36188253  011.79837994
111  48.36170263  011.79840766 10 101
111  48.36201859  011.79835299 10 101
111  48.36246578  011.79825929
112  48.36246578  011.79825929  48.36269502  011.79821762 10 101
112  48.36311740  011.79732911  48.36326777  011.79679828
111  48.36311740  011.79732911 10 101
111  48.36346193  011.79616649 10 105
111  48.36414566  011.79377888
112  48.36414566  011.79377888  48.36427890  011.79332322 10 105
112  48.36445870  011.79207966  48.36452146  011.79145529 10 105
112  48.36448711  011.79042519  48.36446788  011.79018172
111  48.36448711  011.79042519 10 105
115  48.36441423  011.78947725
120 B5-T
112  48.36311740  011.79732911  48.36294943  011.79791627 10 101
116  48.36234164  011.79727443  48.36225972  011.79669326
120 B5-R
112  48.36203058  011.79294815  48.36231296  011.79290297 10 101
116  48.36268639  011.79208200  48.36284040  011.79153359
120 S-B5-S-B5-S
112  48.36205451  011.79352141  48.36203386  011.79323255 10 101
112  48.36156873  011.79302253  48.36136077  011.79302278
111  48.36156873  011.79302253
112  48.36156873  011.79302253  48.36179652  011.79295246 10 101
116  48.36195522  011.79221984  48.36192944  011.79186936
120 T-B5
112  48.36253653  011.79990209  48.36251273  011.79957391 10 101
112  48.36273729  011.79867534  48.36295766  011.79791083
111  48.36273729  011.79867534 10 101
115  48.36311740  011.79732911
120 T-B5-T
112  48.36246483  011.79892918  48.36244430  011.79860624 10 101
116  48.36201859  011.79835299  48.36181802  011.79836630
120 S-B6-S-B6
112  48.36148900  011.79466293  48.36129929  011.79469409 10 101
112  48.36101239  011.79409121  48.36098950  011.79377995
111  48.36101239  011.79409121
112  48.36101239  011.79409121  48.36103231  011.79436271 10 101
112  48.36069489  011.79481106  48.36050763  011.79489898
111  48.36069489  011.79481106
112  48.36069489  011.79481106  48.36088978  011.79482978 10 101
116  48.36110937  011.79534883  48.36114511  011.79580830
120 T-B11-B7
112  48.36068527  011.77584481  48.36070686  011.77613934 10 101
112  48.36033207  011.77662515  48.36004809  011.77673270
111  48.36033207  011.77662515
112  48.36033207  011.77662515  48.36065086  011.77661803 10 101
116  48.36078428  011.77710250  48.36080912  011.77744593
120 B11-T
112  48.35975380  011.77002564  48.35991257  011.76971545 10 101
116  48.35998670  011.76895556  48.35998709  011.76855175
120 B9
111  48.34937234  011.79542770 10 101
111  48.35018176  011.79527763 10 101
111  48.35046791  011.79522530 10 101
111  48.35080188  011.79516480 10 101
111  48.35097803  011.79513381 10 101
111  48.35128441  011.79508736 10 101
111  48.35154186  011.79503931 10 101
111  48.35381191  011.79465892 10 101
111  48.35501702  011.79444780 10 101
111  48.35732780  011.79402337 10 101
111  48.35748444  011.79399460 10 101
111  48.35772622  011.79395019 10 101
111  48.35801358  011.79389741 10 101
111  48.35821824  011.79385982 10 101
111  48.35840888  011.79382480 10 101
111  48.35857068  011.79379508 10 101
111  48.35889534  011.79373480
112  48.35889534  011.79373480  48.35899520  011.79371811 10 101
112  48.35915912  011.79361541  48.35919548  011.79355158
111  48.35915912  011.79361541 10 101
112  48.35940680  011.79341080  48.35952933  011.79339059 10 101
111  48.36054266  011.79321987 10 101
111  48.36135104  011.79306183 10 101
111  48.36156873  011.79302253 10 101
115  48.36203058  011.79294815
120 B9-B7
112  48.36268639  011.79208200  48.36251166  011.79267773 10 101
116  48.36192698  011.79184966  48.36187297  011.79112899
120 T-B9/11
112  48.36218009  011.79519741  48.36216484  011.79497075 10 101
116  48.36171872  011.79462703  48.36144834  011.79466967
120 B7-B9
112  48.36281359  011.79356878  48.36258781  011.79310568 10 101
116  48.36203058  011.79294815  48.36173042  011.79299575
120 B7-T
112  48.35938239  011.77843102  48.35960400  011.77839591 10 101
116  48.35974959  011.77774220  48.35973079  011.77750093
120 B7-S-B7
112  48.35971216  011.77730437  48.35962853  011.77698770 10 101
112  48.35926164  011.77680658  48.35904762  011.77678035
111  48.35926164  011.77680658
112  48.35926164  011.77680658  48.35959698  011.77671424 10 101
112  48.35962662  011.77613377  48.35961550  011.77580812
111  48.35962662  011.77613377
112  48.35962662  011.77613377  48.35967713  011.77641663 10 101
112  48.36007671  011.77666825  48.36032956  011.77666983
111  48.36007671  011.77666825
112  48.36007671  011.77666825  48.35980530  011.77675416 10 101
116  48.35971216  011.77730437  48.35973395  011.77767600
120 B11-S-B11
112  48.36098997  011.79378903  48.36095448  011.79344157 10 101
112  48.36054266  011.79321987  48.36034062  011.79325157
111  48.36054266  011.79321987
112  48.36054266  011.79321987  48.36077951  011.79318032 10 101
112  48.36089764  011.79255288  48.36086580  011.79215024
111  48.36089764  011.79255288
112  48.36089764  011.79255288  48.36094002  011.79274386 10 101
112  48.36135104  011.79306183  48.36161642  011.79306074
111  48.36135104  011.79306183
112  48.36135104  011.79306183  48.36117196  011.79312014 10 101
116  48.36098997  011.79378903  48.36100719  011.79418126
120 Linear Feature 3
111  48.36283869  011.79328021 3
111  48.36262985  011.79281400 3
115  48.36267849  011.79264664
120 B7 via B11
112  48.36189137  011.79141560  48.36192698  011.79184966 10 101
111  48.36225311  011.79244711 10 101
111  48.36281359  011.79356878 10 101
111  48.36334019  011.79463109 10 105
111  48.36450669  011.79699772
112  48.36450669  011.79699772  48.36480878  011.79760875 10 105
112  48.36519852  011.79958928  48.36525708  011.80036275
111  48.36519852  011.79958928 10 105
115  48.36528497  011.80078408
120 T-B10-T
112  48.36142876  011.78540326  48.36139731  011.78499211 10 101
112  48.36100095  011.78480062  48.36083576  011.78478452
111  48.36100095  011.78480062
112  48.36100095  011.78480062  48.36120006  011.78470737 10 101
116  48.36132918  011.78411585  48.36129770  011.78366082
120 B10N
111  48.36070709  011.78483344 10 101
111  48.36100095  011.78480062 10 101
111  48.36139143  011.78473761
112  48.36139143  011.78473761  48.36164675  011.78475810 10 101
116  48.36216100  011.78530386  48.36241694  011.78581678
120 T-B10
112  48.36145331  011.78574553  48.36142202  011.78524696 10 101
116  48.36216100  011.78530386  48.36245327  011.78576728
120 B10
112  48.36125725  011.78317181  48.36129039  011.78361292 10 101
112  48.36154193  011.78405641  48.36168012  011.78434061
111  48.36154193  011.78405641 10 101
111  48.36216100  011.78530386 10 101
111  48.36274210  011.78648855 10 105
111  48.36396930  011.78905207
112  48.36396930  011.78905207  48.36435088  011.78982320 10 105
112  48.36460297  011.79189329  48.36465059  011.79250555
111  48.36460297  011.79189329 10 105
115  48.36464185  011.79239885
120 B10-S
112  48.36033725  011.78535055  48.36032923  011.78510997 10 101
112  48.36070709  011.78483344  48.36093784  011.78481677
111  48.36070709  011.78483344
112  48.36070709  011.78483344  48.36040070  011.78480519 10 101
116  48.36025113  011.78416000  48.36023276  011.78390212
120 T-B12E
112  48.35998670  011.76895556  48.35996391  011.76865638 10 101
116  48.36048291  011.76816202  48.36082934  011.76810679
120 T-B12
112  48.36081928  011.77754731  48.36079687  011.77715159 10 101
116  48.36153261  011.77714500  48.36189242  011.77765166
120 B12E-T
112  48.36011892  011.77059118  48.36007447  011.77006963 10 101
116  48.36048847  011.76972599  48.36070063  011.76966235
120 B12W-T
112  48.35949599  011.76856564  48.35970845  011.76826240 10 101
112  48.35986769  011.76733374  48.35983264  011.76688285
111  48.35986769  011.76733374
112  48.35986769  011.76733374  48.35985186  011.76693271 10 101
116  48.36030770  011.76656318  48.36064213  011.76650505
120 B12
111  48.36397868  011.78369838 10 105
111  48.36391749  011.78290809
112  48.36391749  011.78290809  48.36384725  011.78225078 10 105
112  48.36323169  011.78056243  48.36295457  011.77993203
111  48.36323169  011.78056243 10 105
111  48.36203185  011.77810216 10 101
111  48.36153261  011.77714500
112  48.36153261  011.77714500  48.36125101  011.77662606 10 101
112  48.36074380  011.77656376  48.36048966  011.77656847
111  48.36074380  011.77656376 10 101
112  48.36033207  011.77662515  48.36020148  011.77664900 10 101
111  48.36007671  011.77666825 10 101
111  48.35926164  011.77680658 10 101
111  48.35815386  011.77699905
112  48.35815386  011.77699905  48.35810075  011.77701657 10 101
112  48.35800727  011.77708260  48.35796295  011.77711986
111  48.35800727  011.77708260
112  48.35800727  011.77708260  48.35784430  011.77721962 10 101
112  48.35775940  011.77770273  48.35777199  011.77793384
111  48.35775940  011.77770273 10 101
111  48.35777683  011.77799711
112  48.35777683  011.77799711  48.35780036  011.77831133 10 101
112  48.35826056  011.77862633  48.35850101  011.77858771
111  48.35826056  011.77862633 10 101
111  48.35938239  011.77843102
112  48.35938239  011.77843102  48.35963740  011.77838781 10 101
116  48.35985297  011.77901819  48.35988915  011.77951589
120 B13
112  48.35925777  011.77137593  48.35924795  011.77124782 10 101
112  48.35933295  011.77081799  48.35942952  011.77061998
111  48.35933295  011.77081799 10 101
111  48.35975380  011.77002564
112  48.35975380  011.77002564  48.35982732  011.76988845 10 101
112  48.36005764  011.76979950  48.36019414  011.76977399
111  48.36005764  011.76979950 10 101
111  48.36048847  011.76972599 10 101
111  48.36110055  011.76960913 10 105
111  48.36229249  011.76938154
112  48.36229249  011.76938154  48.36269997  011.76930890 10 105
112  48.36294728  011.77029036  48.36297717  011.77068270
111  48.36294728  011.77029036 10 105
115  48.36299766  011.77091250
120 B13-T
111  48.35998670  011.76895556 10 101
115  48.35986769  011.76733374
120 B14
112  48.35913266  011.76967007  48.35910651  011.76926881 10 101
112  48.35949599  011.76856564  48.35965608  011.76840621 10 101
112  48.35992821  011.76825800  48.36017492  011.76821923
111  48.35992821  011.76825800 10 101
111  48.36048291  011.76816202 10 101
111  48.36099802  011.76807660 10 105
111  48.36164886  011.76796867
112  48.36164886  011.76796867  48.36212407  011.76790684 10 105
112  48.36272170  011.76885921  48.36283364  011.76914471 10 105
112  48.36289257  011.76955519  48.36291122  011.76978119
111  48.36289257  011.76955519 10 105
115  48.36294728  011.77029036
120 B15
112  48.35902279  011.76817362  48.35898635  011.76769275 10 101
112  48.35977494  011.76665531  48.36030769  011.76656318 10 101
111  48.36030770  011.76656318 10 101
112  48.36049407  011.76652430  48.36059998  011.76650269
111  48.36049407  011.76652430
112  48.36049407  011.76652430  48.36063163  011.76649624 10 105
112  48.36091495  011.76644665  48.36101780  011.76643241
111  48.36091495  011.76644665
112  48.36091495  011.76644665  48.36109697  011.76642145 10 105
112  48.36149773  011.76668753  48.36162246  011.76684457
111  48.36149773  011.76668753 10 105
112  48.36221537  011.76755923  48.36246376  011.76786601 10 105
112  48.36286802  011.76924340  48.36290356  011.76973076
111  48.36286802  011.76924340 10 105
115  48.36289257  011.76955519
120 B13-14-15 Ts
112  48.36149773  011.76668753  48.36113659  011.76624952 10 105
112  48.36067310  011.76554432  48.36050421  011.76517098 10 101
111  48.36012831  011.76419963
112  48.36012831  011.76419963  48.35998216  011.76379709 10 101
112  48.35967598  011.76367086  48.35948922  011.76368957 10 101
111  48.35907921  011.76377805
112  48.35907921  011.76377805  48.35877379  011.76383941 10 101
112  48.35874437  011.76456964  48.35877384  011.76498558
111  48.35874437  011.76456964 10 101
111  48.35902279  011.76817362 10 101
115  48.35913266  011.76967007
120 Linear Feature 40
112  48.34937234  011.79542770  48.34950263  011.79540262 10 101
112  48.34962204  011.79494176  48.34960098  011.79464609 10 101
111  48.34947962  011.79308504 10 101
112  48.34946554  011.79165336  48.34946755  011.79144403 10 101
112  48.34974526  011.79136271  48.34989974  011.79133343
111  48.34974526  011.79136271 10 101
111  48.34991966  011.79132739 10 101
111  48.35025582  011.79127045 10 101
111  48.35057926  011.79121133 10 101
111  48.35090969  011.79115093 10 101
115  48.35111575  011.79111327
120 S via T
111  48.34410533  011.74591893 10
111  48.34422628  011.74763363 10 101
111  48.34431121  011.74871925 10 101
111  48.34440100  011.74982041 10 101
111  48.34443801  011.75029745 10 101
111  48.34450728  011.75129848 10 101
111  48.34460327  011.75261912 10 101
111  48.34495901  011.75709770 10 101
111  48.34504759  011.75822176 10 101
111  48.34565284  011.76618026 10 101
111  48.34575561  011.76744392 10 101
111  48.34622097  011.77350040 10 101
111  48.34632276  011.77478896 10 101
111  48.34659457  011.77842583 10 101
111  48.34668573  011.77962161 10 101
111  48.34671778  011.78001149 10 101
111  48.34680358  011.78112676 10 101
111  48.34722844  011.78662641 10 101
111  48.34732114  011.78782661 10 101
111  48.34786652  011.79492004 10 101
111  48.34795585  011.79604527 10 101
111  48.34797814  011.79636663 10 101
111  48.34807175  011.79758970 10 101
111  48.34831242  011.80070852 10 101
111  48.34844269  011.80242992 10 101
111  48.34856506  011.80398717 10 101
112  48.34883688  011.80754181  48.34884866  011.80770595 10 101
112  48.34848188  011.80814836  48.34820339  011.80821024
111  48.34848188  011.80814836 10 101
111  48.34816720  011.80820846
112  48.34816720  011.80820846  48.34805715  011.80821752 10 101
112  48.34776609  011.80772770  48.34774099  011.80738183 10 101
112  48.34764351  011.80615694  48.34762831  011.80596980 10 101
112  48.34771505  011.80463731  48.34767988  011.80416821 10 101
111  48.34758391  011.80307216 10 101
111  48.34747154  011.80157863
112  48.34747154  011.80157863  48.34745324  011.80125116 10 101
112  48.34723035  011.80077935  48.34719964  011.80037315 10 101
111  48.34699772  011.79778149 10 101
111  48.34689507  011.79645103 10 101
111  48.34687817  011.79623033 10 101
111  48.34677718  011.79491258 10 101
111  48.34674676  011.79452974 10 101
111  48.34632433  011.78905678 10 101
111  48.34624107  011.78795479 10 101
111  48.34615087  011.78675266 10 101
111  48.34612155  011.78636968 10 101
