I
1130 Generated by WorldEditor 2.0.0r4

1    776 1 0 ETAR Ramstein AB
1302 city Ramstein
111  49.43291599  007.58310535 51
111  49.43296442  007.58366028 51
112  49.43283692  007.58394516  49.43270543  007.58407688 51
111  49.43262176  007.58409526 51
111  49.42951190  007.58437095 51
112  49.42927482  007.58430969  49.42916724  007.58423924 51
111  49.42899591  007.58404627 51
111  49.42775077  007.58255153 51
111  49.42682551  007.58228944 51
111  49.42606189  007.58212174 51
112  49.42588863  007.58211187  49.42582767  007.58212173 51
111  49.42555174  007.58218093 51
115  49.42375819  007.58248675
120 Linear Feature 49
111  49.43293255  007.58310276 51
111  49.43298435  007.58367866 51
112  49.43317560  007.58397579  49.43333099  007.58407995 51
115  49.43350554  007.58405446
120 Linear Feature 48
111  49.43624495  007.58508069 51
111  49.43621496  007.58433014 51
112  49.43607152  007.58398704  49.43594801  007.58383386 51
111  49.43575476  007.58382467 51
111  49.43350554  007.58405446 51
112  49.43321268  007.58426277  49.43309315  007.58447107 51
111  49.43308075  007.58470341 51
115  49.43313852  007.58534976
120 Linear Feature 47
111  49.44050421  007.59618795 51 101
111  49.44112711  007.59613531 51 101
111  49.44201375  007.59602837 51 101
112  49.44223545  007.59613018  49.44228785  007.59625411 51 101
111  49.44226272  007.59650518 51 101
111  49.44103288  007.61302944 51 101
111  49.44096300  007.61457579 51 101
111  49.44094712  007.61504699 51 101
112  49.44084965  007.61534495  49.44075217  007.61545470 51 101
111  49.44065193  007.61544364 51 101
111  49.43800293  007.61569407 51 101
112  49.43766925  007.61552631  49.43753183  007.61536043 51 101
111  49.43752991  007.61521751 51 101
115  49.43750059  007.61441618
120 Linear Feature 46
111  49.43692515  007.60074265 51 101
111  49.43688489  007.59965516 51 101
112  49.43692101  007.59923763  49.43698088  007.59904094 51 101
115  49.43715184  007.59884430
120 Linear Feature 45
111  49.43678085  007.59793401 51
111  49.43682083  007.59884118 51
112  49.43679771  007.59909502  49.43675784  007.59918463 51
115  49.43654461  007.59940701
120 Linear Feature 44
111  49.43629270  007.59962312 51
112  49.43669480  007.59968362  49.43686451  007.59987119 51
111  49.43687296  007.60013293 51
115  49.43690865  007.60094990
120 Linear Feature 38
111  49.43438068  007.59944273 51 101
111  49.43443585  007.60008048 51 101
112  49.43463722  007.60060404  49.43482014  007.60076278 51 101
115  49.43510741  007.60063433
120 Linear Feature 43
111  49.43272300  007.60545241 51
112  49.43248549  007.60561014  49.43243727  007.60568427 51
115  49.43224806  007.60579945
120 Linear Feature 42
111  49.43222412  007.60305241 51
111  49.43178219  007.60322725 51
111  49.43071985  007.60365595 51
112  49.43058221  007.60388929  49.43056456  007.60404124 51
111  49.43061044  007.60430714 51
111  49.43088573  007.60595682 51
112  49.43100926  007.60617389  49.43111514  007.60624986 51
111  49.43124573  007.60620102 51
111  49.43224806  007.60579945 51
112  49.43237460  007.60558051  49.43240594  007.60543595 51
115  49.43238053  007.60524228
120 Linear Feature 41
111  49.43494475  007.60620282 51 101
111  49.43488861  007.60558735 51 101
112  49.43474485  007.60524406  49.43460359  007.60509367 51 101
115  49.43444191  007.60509798
120 Linear Feature 40
111  49.43462865  007.60267390 51 101
111  49.43457528  007.60202927 51 101
112  49.43439179  007.60162867  49.43421217  007.60149057 51 101
115  49.43397596  007.60160177
120 Linear Feature 39
111  49.43440177  007.60004344 51 101
111  49.43445905  007.60065137 51 101
112  49.43443533  007.60106758  49.43438264  007.60126759 51 101
111  49.43397596  007.60160177 51 101
111  49.43222412  007.60305241 51 101
112  49.43211381  007.60323469  49.43206935  007.60337393 51 101
111  49.43210557  007.60362456 51 101
111  49.43238053  007.60524228 51 101
112  49.43250073  007.60542962  49.43258470  007.60549038 51 101
111  49.43272300  007.60545241 51 101
111  49.43444191  007.60509798 51 101
112  49.43472181  007.60484734  49.43482225  007.60464986 51 101
111  49.43478538  007.60438757 51 101
115  49.43474258  007.60390400
120 Linear Feature 37
111  49.43748999  007.59853858 51 101
111  49.43715184  007.59884430 51 101
111  49.43654461  007.59940701 51 101
111  49.43629270  007.59962312 51 101
111  49.43510741  007.60063433 51 101
112  49.43461951  007.60116439  49.43455322  007.60136011 51 101
111  49.43456334  007.60155109 51 101
115  49.43462131  007.60222048
120 Linear Feature 36
111  49.43628009  007.58528539 51 101
111  49.43624635  007.58444765 51 101
112  49.43632717  007.58403620  49.43642841  007.58380637 51 101
111  49.43658992  007.58374706 51 101
111  49.43821225  007.58359136 51 101
112  49.43852675  007.58342945  49.43865761  007.58328407 51 101
111  49.43868714  007.58317989 51 101
112  49.43893784  007.58284943  49.43905682  007.58275848 51 101
111  49.43930164  007.58274814 51 101
111  49.43996399  007.58265779 51 101
112  49.44021423  007.58275141  49.44031738  007.58287923 51 101
111  49.44035973  007.58310721 51 101
111  49.44078137  007.59571840 51 101
112  49.44068272  007.59605792  49.44061695  007.59615906 51 101
111  49.44050421  007.59618795 51 101
111  49.43990292  007.59623852 51 101
112  49.43967515  007.59634491  49.43957564  007.59642963 51 101
111  49.43941907  007.59660694 51 101
111  49.43748999  007.59853858 51 101
112  49.43701042  007.59850882  49.43681791  007.59826213 51 101
111  49.43680960  007.59800841 51 101
115  49.43677877  007.59720570
120 Linear Feature 35
111  49.43590125  007.57688362 51
111  49.43587796  007.57631650 51
112  49.43555875  007.57585684  49.43527978  007.57582810 51
111  49.43519382  007.57595833 51
111  49.43290327  007.57876402 51
112  49.43266645  007.57919978  49.43260822  007.57940274 51
111  49.43262591  007.57951726 51
115  49.43270644  007.58048169
21  49.43544994  007.61742211 2 260.4600 3.00 PAPI 26
21  49.43693296  007.61131196 2 265.1100 3.00 PAPI 27
21  49.43254993  007.58443291 3 84.4000 3.00 PAPI 08
21  49.43655181  007.58098484 2 85.1500 3.00 PAPI 09
20  49.43838123  007.62029184 88.4391 0 3 {@R}CAT_{r1}/{r2}
20  49.43890881  007.62026287 85.7828 0 3 {@R}CAT_{r1}/{r2}
20  49.43908310  007.61728573 149.0382 0 3 {@R}CAT_{r1}/{r2}
20  49.43905484  007.61643098 183.9449 0 3 {@R}CAT_{r1}/{r2}
20  49.43855081  007.61590944 171.6749 0 3 {@R}CAT_{r1}/{r2}
20  49.43851783  007.61535168 181.8778 0 3 {@R}CAT_{r1}/{r2}
20  49.43820692  007.58318104 174.7002 0 3 {@R}CAT_{r1}/{r2}
20  49.43830495  007.58398510 144.1404 0 3 {@R}CAT_{r1}/{r2}
20  49.43718610  007.58325848 183.1106 0 3 {@R}09-27
20  49.43720682  007.58409509 171.5190 0 3 {@R}09-27
20  49.43785453  007.59762420 151.7845 0 3 {@R}09-27
20  49.43818097  007.59837317 143.2430 0 3 {@R}09-27
20  49.43948175  007.61683444 171.6853 0 3 {@R}09-27
20  49.43945835  007.61634417 184.2362 0 3 {@R}09-27
20  49.43944665  007.61581792 175.2693 0 3 {@R}09-27
20  49.43941740  007.61527817 178.8983 0 3 {@R}09-27
20  49.43687987  007.62268638 358.2903 0 3 {@R}09-27
20  49.43679504  007.62175536 354.1739 0 3 {@R}09-27
20  49.43652303  007.61728463 2.8985 0 3 {@R}09-27
20  49.43649085  007.61646155 338.7914 0 3 {@R}09-27
20  49.43600532  007.60036895 341.7378 0 3 {@R}09-27
20  49.43574500  007.59962685 324.7076 0 3 {@R}09-27
20  49.43484706  007.58429910 0.5208 0 3 {@R}09-27
20  49.43480903  007.58352103 350.9728 0 3 {@R}09-27
20  49.43492311  007.57679717 327.2169 0 3 {@R}09-27
20  49.43459552  007.57616302 313.8554 0 3 {@R}09-27
20  49.43370050  007.57726941 148.2018 0 3 {@R}08-26
20  49.43402489  007.57790315 137.9876 0 3 {@R}08-26
20  49.43439716  007.58353721 181.2085 0 3 {@R}08-26
20  49.43442906  007.58436311 171.0576 0 3 {@R}08-26
20  49.43533312  007.59995299 163.4695 0 3 {@R}08-26
20  49.43559105  007.60066442 138.2502 0 3 {@R}08-26
20  49.43720772  007.61620579 197.5002 0 3 {@R}08-26
20  49.43727686  007.61718711 158.6829 0 3 {@R}08-26
20  49.43740981  007.62175435 183.5164 0 3 {@R}08-26
20  49.43748426  007.62256803 163.9895 0 3 {@R}08-26
20  49.43393715  007.60561643 357.0893 0 3 {@R}08-26
20  49.43387333  007.60481098 346.2556 0 3 {@R}08-26
20  49.43370847  007.60227199 342.6467 0 3 {@R}08-26
20  49.43345853  007.60157285 322.5740 0 3 {@R}08-26
20  49.43167434  007.58450749 2.6241 0 3 {@R}08-26
20  49.43164243  007.58383699 346.2443 0 3 {@R}08-26
14  49.44050072  007.60195178  82.02 0 New Tower Viewpoint 1
1300  49.44249877  007.58913224 356.33 gate heavy|turboprops|props Passenger terminal
1301 E none 
1300  49.44197529  007.59487138 -90.00 tie_down heavy|jets Main ramp
1301 E none 
1300  49.43992091  007.59162877 265.60 tie_down heavy|jets|turboprops Main ramp south
1301 E none 
1300  49.44147068  007.59965515 186.12 tie_down jets|turboprops Main ramp east
1301 C none 
1300  49.43169561  007.60472067 346.75 tie_down heavy|jets|turboprops South ramp
1301 E none 
1300  49.44172154  007.61499135  86.40 tie_down heavy|jets|turboprops East ramp
1301 E none 
19  49.43740032  007.58562095 1 New Windsock 188
19  49.43860852  007.61476567 1 New Windsock 187
1054 133200 Ramstein tower
1050 124275 Ramstein ATIS
99
