I
1050 Generated by WorldEditor

1   1203 1 0 ETSI Ingolstadt-Manching
1302 city Manching
20  48.71182519  011.54288256 326.3500 0 3 {@Y}{^l}S{^r}{@L}A2{@Y}C{^u}
20  48.70926875  011.53318901 326.3500 0 3 {@Y}{^l}S{^r}{@L}A3
20  48.70694673  011.52437361 326.3500 0 3 {@Y}{^l}S{^r}{@L}A4
20  48.70558178  011.51923842 353.2200 0 3 {@L}A5{@Y}S{^r}
20  48.71193390  011.54479563 262.5600 0 3 {@Y}_A2_
20  48.71126975  011.54226168 59.5800 0 3 {@Y}_A2_
20  48.70936942  011.53508780 260.2300 0 3 {@Y}_A3_
20  48.70869268  011.53253553 59.9000 0 3 {@Y}_A3_
20  48.70704922  011.52631735 260.6200 0 3 {@Y}_A4_
20  48.70637381  011.52375741 55.9500 0 3 {@Y}_A4_
20  48.70544742  011.52027631 257.4000 0 3 {@Y}_A5_
20  48.72346257  011.54541970 302.7200 0 3 {@R}_07L-25R_|_CAT_{r1}_
20  48.72297477  011.54511408 280.6100 0 3 {@R}_07L-25R_|_CAT_{r1}_
20  48.72198453  011.54050173 353.2400 0 3 {@R}_07L-25R_|_CAT_{r1}_
20  48.72178420  011.53973910 329.9300 0 3 {@R}_07L-25R_|_CAT_{r1}_
20  48.72136511  011.53814431 349.9200 0 3 {@R}_07L-25R_|_CAT_{r1}_
20  48.72114734  011.53728986 326.5600 0 3 {@R}_07L-25R_|_CAT_{r1}_
20  48.71580925  011.55539829 214.9100 0 3 {@R}_25L_|_CAT_{r2}/{r3}_
20  48.71631442  011.55434317 149.5200 0 3 {@R}_25L_|_CAT_{r2}/{r3}_
20  48.71612666  011.55361113 172.5100 0 3 {@R}_25L_|_CAT_{r2}/{r3}_
20  48.71318367  011.54313195 146.7500 0 3 {@R}_25L-07R_|_CAT_{r2}/{r3}_
20  48.71294245  011.54221977 168.6100 0 3 {@R}_25L-07R_|_CAT_{r2}/{r3}_
20  48.70428850  011.51017710 258.0700 0 3 {no-entry}
20  48.71580999  011.55536927 43.1100 0 3 {no-entry}
20  48.70946554  011.53027091 338.6700 0 3 {no-entry}{@@}{@Y}{^l}S{^r}
20  48.70883186  011.52792022 338.6700 0 3 {no-entry}{@@}{@Y}{^l}S{^r}
20  48.70795553  011.52461087 337.9300 0 3 {no-entry}
20  48.70637233  011.51855361 337.9300 0 3 {no-entry}{@@}{@Y}{^l}S|A5{^u}
20  48.70582750  011.51810764 248.2700 0 3 {no-entry}
14  48.71469241  011.53386805 196.85 0 Tower Viewpoint
1300  48.72348344  011.54983640 159.03 tie_down jets|turboprops|props|helos GAT 2 - Position 5
1301 C general_aviation 
1300  48.72358257  011.55025368 159.77 tie_down jets|turboprops|props|helos GAT 2 - Position 6
1301 B general_aviation 
1300  48.72292509  011.55069120 247.32 tie_down jets|turboprops|props|helos GAT 2 - Position 7+8
1301 B general_aviation 
1300  48.72280849  011.55025800  69.12 tie_down jets|turboprops|props|helos GAT 2 - Position 9
1301 B general_aviation 
1300  48.72303875  011.55011794  69.12 tie_down jets|turboprops|props|helos GAT 2 - Position 10
1301 B general_aviation 
1300  48.72473006  011.55085440 159.76 tie_down props|helos GAT 1 - Position 1
1301 A general_aviation 
1300  48.72466674  011.55061452 160.29 tie_down props|helos GAT 1 - Position 2
1301 A general_aviation 
1300  48.72435530  011.55043882  69.30 tie_down jets|turboprops|props|helos GAT 1 - Position 3
1301 A general_aviation 
1300  48.72418597  011.55054634  69.30 tie_down jets|turboprops|props|helos GAT 1 - Position 4
1301 A general_aviation 
1300  48.72302562  011.54679329 167.07 tie_down jets|turboprops|props RAMP A  - Position 1
1301 C general_aviation 
1300  48.72286979  011.54734632 172.57 tie_down jets|turboprops|props RAMP A  - Position 2
1301 C general_aviation 
1300  48.72274942  011.54622152  23.00 tie_down jets|turboprops|props|helos RAMP A  - Position 3
1301 B general_aviation 
1300  48.72250657  011.54711281  22.50 tie_down jets|turboprops|props|helos RAMP A  - Position 4
1301 B general_aviation 
1300  48.72392100  011.54865655 239.85 tie_down jets|turboprops|props|helos RAMP C - Position 1
1301 A general_aviation 
1300  48.72402711  011.54828628 238.35 tie_down jets|turboprops|props|helos RAMP C - Position 2
1301 A general_aviation 
1300  48.72412757  011.54792713 238.35 tie_down jets|turboprops|props|helos RAMP C - Position 3
1301 A general_aviation 
1300  48.71314533  011.53901561 158.31 tie_down helos|fighters RAMP 1 - 1
1301 B military 
1300  48.71337396  011.53989783 158.20 tie_down helos|fighters RAMP 1 - 2
1301 B military 
1300  48.71359667  011.54077695 157.92 tie_down helos|fighters RAMP 1 - 3
1301 B military 
1300  48.71742986  011.54296779 160.10 tie_down heavy|jets|turboprops|helos RAMP 2 - Position 1
1301 D military 
1300  48.71758382  011.54354902 158.20 tie_down jets|turboprops|helos RAMP 2 - Position 2
1301 C military 
1300  48.71773402  011.54415779 158.38 tie_down jets|turboprops|helos RAMP 2 - Position 3
1301 C military 
1300  48.72024048  011.53762040  67.85 tie_down jets|turboprops|props|helos|fighters RAMP 3 - Position 1
1301 B military 
1300  48.71961477  011.53808517  68.33 tie_down jets|turboprops|props|helos|fighters RAMP 3 - Position 2
1301 C military 
1300  48.71179349  011.52633559 158.42 tie_down jets|turboprops|helos Airbus North
1301 C military 
1300  48.70721691  011.52039573 159.05 gate fighters Airbus West 1
1301 A military 
1300  48.70727676  011.52061545 159.05 gate fighters Airbus West 2
1301 A military 
1300  48.70733321  011.52084171 158.39 gate fighters Airbus West 3
1301 A military 
1300  48.70739306  011.52106143 158.39 gate fighters Airbus West 4
1301 A military 
1300  48.70831365  011.52541635 200.30 gate turboprops Airbus South - Position 1
1301 C military 
1300  48.70853607  011.52604058 200.70 gate turboprops Airbus South - Position 2
1301 C military 
1300  48.70868053  011.52663889 205.94 gate turboprops Airbus South - Position 3
1301 C military 
1300  48.70906979  011.52842138 158.22 gate jets|turboprops Airbus Maintenance - Position 1
1301 C military 
1300  48.70939429  011.52908919 158.22 gate jets|turboprops Airbus Maintenance - Position 2
1301 C military 
1300  48.70975229  011.52971824 338.78 gate heavy|jets|turboprops Airbus Maintenance - Position 3
1301 D military 
1300  48.70997085  011.52936327 247.81 tie_down jets|turboprops|helos Airbus Maintenance - Position 4
1301 B military 
1300  48.71386626  011.51533252  15.26 tie_down turboprops|helos Northwest Apron
1301 A military 
1300  48.71108094  011.53259249 158.01 misc props|fighters Flugmuseum start up area
1301 A none 
18  48.71505746  011.53400015 1 Airport Beacon
19  48.71482202  011.55404166 1 Windsock 25L
19  48.70567198  011.51947141 1 Windsock 07R
19  48.72536624  011.54583035 1 Windsock 25R
19  48.71655250  011.51277477 1 Windsock 07L
19  48.72071969  011.53576009 0 Windsock 07L/25R
54 12525 Ingo Tower
55 12060 Ingo Radar
56 12557 Ingo Radar
52 13170 IMA Dispatch
1000 07L+R Flow
1001 ETSI 000 160 999
1001 ETSI 336 000 999
1002 ETSI 0
1003 ETSI 0.0
1004 0600 2100
1101 07L left
1100 07R  12558 arrivals|departures heavy|jets|turboprops 068130 068158 07R Runway Use
1100 07L  12558 arrivals|departures jets|turboprops|props|helos 050068 045068 07L Runway Use
1000 07R Flow
1001 ETSI 000 160 999
1001 ETSI 336 000 999
1002 ETSI 0
1003 ETSI 0.0
1101 07L right
1100 07R  12558 arrivals|departures heavy|jets|turboprops|props|helos 068130 068158 07R Runway Use
1000 25R+L Flow
1001 ETSI 156 340 999
1002 ETSI 0
1003 ETSI 0.0
1004 0600 2100
1101 25R right
1100 25L  12558 arrivals|departures heavy|jets|turboprops 200248 158248 25L Runway Use
1100 25R  12558 arrivals|departures jets|turboprops|props|helos 248278 248295 25R Runway Use
1000 25L Flow
1001 ETSI 156 340 999
1002 ETSI 0
1003 ETSI 0.0
1101 07L left
1100 25L  12558 arrivals|departures heavy|jets|turboprops|props|helos 200248 158248 25L Runway Use
1200 
1201  48.71179349  011.52633559 both 0 _start
1201  48.71115351  011.52672255 both 1 _stop
1201  48.71001505  011.52741227 both 2 _stop
1201  48.70975296  011.52762542 both 3 _stop
1201  48.70984732  011.52756971 both 4 unnamed entity(split)
1201  48.70991541  011.52747003 both 5 unnamed entity(split)
1201  48.70966757  011.52763945 both 6 _stop
1201  48.70928275  011.52738500 both 7 _stop
1201  48.70939429  011.52908919 both 8 _stop
1201  48.70982505  011.52882735 both 9 _stop
1201  48.70987171  011.52860054 both 10 _stop
1201  48.70964942  011.52775724 both 11 _stop
1201  48.70969317  011.52791761 both 12 _stop(split)
1201  48.70972894  011.52805007 both 13 unnamed entity(split)
1201  48.70941316  011.52737745 both 14 _stop
1201  48.70953555  011.52757258 both 15 _stop(split)
1201  48.70868053  011.52663889 both 16 _start
1201  48.70896911  011.52684957 both 17 unnamed entity(split)
1201  48.70831365  011.52541635 both 18 _start
1201  48.70848269  011.52551197 both 19 unnamed entity(split)
1201  48.70733321  011.52084171 both 20 _start
1201  48.70721691  011.52039573 both 21 _start
1201  48.70853382  011.52780264 both 22 _stop
1201  48.70849805  011.52761840 both 23 _stop
1201  48.70861395  011.52763826 both 24 _stop
1201  48.70922328  011.52726800 both 25 _stop
1201  48.70911323  011.52733500 both 26 _stop(split)
1201  48.70929840  011.52718886 both 27 _stop
1201  48.70933047  011.52706113 both 28 _stop
1201  48.70701687  011.51830778 both 29 _stop
1201  48.70752181  011.52021457 both 30 _stop(split)
1201  48.70757943  011.52043719 both 31 unnamed entity(split)
1201  48.70763758  011.52066009 both 32 _stop(split)(split)
1201  48.70769618  011.52088104 both 33 unnamed entity(split)
1201  48.70886121  011.52528147 both 34 _stop(split)(split)(split)
1201  48.70903518  011.52593999 both 35 unnamed entity(split)
1201  48.70870882  011.52613680 both 36 unnamed entity(split)
1201  48.70923392  011.52669224 both 37 _stop(split)(split)(split)(split)
1201  48.70687929  011.51809966 both 38 _stop
1201  48.70669340  011.51800666 both 39 _stop
1201  48.70600905  011.51877131 both 40 A5_stop
1201  48.70587058  011.51864937 both 41 A5_stop
1201  48.70571424  011.51863317 both 42 A5_stop
1201  48.70552021  011.51875640 both 43 A5_stop
1201  48.70752149  011.52472967 both 44 A4_stop
1201  48.70740772  011.52466760 both 45 A4_stop
1201  48.70712880  011.52478015 both 46 A4_stop
1201  48.70730806  011.52466953 both 47 A4_stop
1201  48.70738941  011.52455746 both 48 A4_stop
1201  48.70744971  011.52439713 both 49 A4_stop
1201  48.70985812  011.53345668 both 50 A3_stop
1201  48.70976362  011.53342889 both 51 A3_stop
1201  48.70945722  011.53358445 both 52 A3_stop
1201  48.70968246  011.53344518 both 53 A3_stop
1201  48.70975392  011.53335328 both 54 A3_stop
1201  48.70980864  011.53322477 both 55 A3_stop
1201  48.71245819  011.54329889 both 56 A2_stop
1201  48.71233566  011.54321544 both 57 A2_stop
1201  48.71229615  011.54303289 both 58 A2_stop
1201  48.71235397  011.54285972 both 59 A2_stop
1201  48.71201215  011.54330279 both 60 A2_stop
1201  48.71506718  011.55474353 both 61 A1_stop
1201  48.71525262  011.55462746 both 62 A1_stop
1201  48.71535510  011.55440108 both 63 A1_stop
1201  48.71537903  011.55424424 both 64 A1_stop
1201  48.71539565  011.51434472 both 65 _stop
1201  48.71597397  011.51671572 both 66 _stop
1201  48.71567782  011.51689001 both 67 _stop
1201  48.71558748  011.51696442 both 68 _stop
1201  48.71554820  011.51710133 both 69 _stop
1201  48.71541466  011.51761923 both 70 _stop
1201  48.71533021  011.51777995 both 71 _stop
1201  48.71520256  011.51779483 both 72 _stop
1201  48.71503170  011.51765494 both 73 _stop
1201  48.71483728  011.51735432 both 74 _stop
1201  48.71464678  011.51697335 both 75 _stop
1201  48.71451021  011.51661534 both 76 _stop
1201  48.71433010  011.51589755 both 77 _stop
1201  48.71440487  011.51622906 both 78 _stop(split)
1201  48.71428190  011.51565674 both 79 _stop
1201  48.71424266  011.51512738 both 80 _stop
1201  48.71425558  011.51468436 both 81 _stop
1201  48.71431018  011.51447192 both 82 _stop
1201  48.71440018  011.51440707 both 83 _stop
1201  48.71499396  011.51453611 both 84 _stop
1201  48.71531787  011.51434526 both 85 _stop
1201  48.71537757  011.51425335 both 86 _stop
1201  48.71532471  011.51313361 both 87 B6_stop
1201  48.71551382  011.51325925 both 88 B6_stop(split)
1201  48.71535933  011.51329899 both 89 B6_stop
1201  48.71529731  011.51337783 both 90 B6_stop
1201  48.71525764  011.51350263 both 91 B6_stop
1201  48.71785472  011.52333117 both 92 B5_stop
1201  48.71797834  011.52319083 both 93 B5_stop
1201  48.71789919  011.52323951 both 94 B5_stop
1201  48.71783334  011.52322896 both 95 B5_stop
1201  48.71962871  011.52950567 both 96 B4_stop
1201  48.71955058  011.52955364 both 97 B4_stop
1201  48.72163181  011.53740740 both 98 B3_stop
1201  48.72155061  011.53733842 both 99 B3_stop
1201  48.72173135  011.53741581 both 100 B3_stop
1201  48.72212097  011.53718066 both 101 B3_stop(split)
1201  48.72347492  011.54431002 both 102 B2_stop
1201  48.72341230  011.54432803 both 103 B2_stop
1201  48.72351389  011.54422759 both 104 B2_stop
1201  48.71360165  011.54118738 both 105 _stop
1201  48.71367911  011.54106746 both 106 _stop
1201  48.71391644  011.54091610 both 107 _stop
1201  48.71396078  011.54076322 both 108 _stop
1201  48.71342685  011.53871085 both 109 _stop
1201  48.71334321  011.53857340 both 110 _stop
1201  48.71321446  011.53855566 both 111 _stop
1201  48.71359667  011.54077695 both 112 _start
1201  48.71337396  011.53989783 both 113 _start
1201  48.71314533  011.53901561 both 114 _start
1201  48.71385505  011.54203336 both 115 _stop
1201  48.71369693  011.54209201 both 116 _stop
1201  48.71370442  011.54183618 both 117 _stop
1201  48.71294952  011.53895984 both 118 _stop
1201  48.71298915  011.53910730 both 119 _stop(split)
1201  48.71322132  011.53999139 both 120 _stop(split)(split)
1201  48.71345155  011.54086062 both 121 _stop(split)(split)(split)
1201  48.71358999  011.54139313 both 122 _stop(split)(split)(split)(split)
1201  48.71290970  011.53885983 both 123 _stop
1201  48.71284769  011.53881069 both 124 _stop
1201  48.71794996  011.54333723 both 125 _stop
1201  48.71800373  011.54321241 both 126 _stop
1201  48.71780525  011.54275055 both 127 _stop
1201  48.71785392  011.54259673 both 128 _stop
1201  48.71810716  011.54393208 both 129 _stop
1201  48.71816097  011.54379322 both 130 _stop
1201  48.71816520  011.54366791 both 131 _stop
1201  48.71779945  011.54227777 both 132 _stop
1201  48.71784259  011.54244100 both 133 _stop(split)
1201  48.71800195  011.54303899 both 134 _stop(split)(split)
1201  48.71772125  011.54217491 both 135 _stop
1201  48.71761107  011.54216092 both 136 _stop
1201  48.71723888  011.54238332 both 137 _stop
1201  48.71710097  011.54240135 both 138 _stop
1201  48.71773402  011.54415779 both 139 _start
1201  48.71758382  011.54354902 both 140 _start
1201  48.71742986  011.54296779 both 141 _start
1201  48.71644376  011.54075537 both 142 _stop
1201  48.71744904  011.54432277 both 143 _stop
1201  48.71653759  011.54086511 both 144 _stop
1201  48.71691433  011.54229185 both 145 _stop(split)
1201  48.71713682  011.54313833 both 146 _stop(split)
1201  48.71728984  011.54372594 both 147 _stop(split)(split)
1201  48.71656500  011.54066053 both 148 _stop
1201  48.72024048  011.53762040 both 149 _start
1201  48.72348344  011.54983640 both 150 _stop
1201  48.72280849  011.55025800 both 151 _start
1201  48.72334279  011.55020478 both 152 _stop
1201  48.72310120  011.55034920 both 153 unnamed entity(split)
1201  48.72338551  011.55037079 both 154 unnamed entity(split)
1201  48.72299183  011.55041680 both 155 _stop(split)
1201  48.72327817  011.54995736 both 156 _stop(split)
1201  48.72378868  011.54902212 both 157 _stop
1201  48.72375000  011.54885581 both 158 _stop
1201  48.72435530  011.55043882 both 159 _stop
1201  48.72466674  011.55061452 both 160 _start
1201  48.72473006  011.55085440 both 161 _stop
1201  48.72457389  011.55094714 both 162 _stop
1201  48.72440304  011.55062657 both 163 _stop
1201  48.72447949  011.55058220 both 164 _stop
1201  48.72451069  011.55069776 both 165 _stop(split)
1201  48.72459537  011.55028784 both 166 _stop
1201  48.72438308  011.54947562 both 167 _stop
1201  48.72385015  011.54913478 both 168 _stop
1201  48.72374708  011.54908429 both 169 _stop
1201  48.72365941  011.54905606 both 170 _stop
1201  48.72412407  011.54734056 both 171 _stop
1201  48.72373927  011.54870485 both 172 _stop
1201  48.72377884  011.54856485 both 173 _stop(split)
1201  48.72388500  011.54819033 both 174 _stop(split)
1201  48.72398500  011.54783346 both 175 unnamed entity(split)
1201  48.72369268  011.54887240 both 176 _stop
1201  48.72250657  011.54711281 both 177 _start
1201  48.72286979  011.54734632 both 178 _start
1201  48.72302562  011.54679329 both 179 _stop
1201  48.72274942  011.54622152 both 180 _start
1201  48.72346715  011.54480455 both 181 _stop
1201  48.72339157  011.54480546 both 182 _stop
1201  48.72254829  011.54762782 both 183 _stop
1201  48.72266557  011.54721191 both 184 _stop(split)
1201  48.72282199  011.54666365 both 185 _stop(split)
1201  48.72291649  011.54633371 both 186 _stop(split)
1201  48.72333610  011.54485677 both 187 _stop(split)
1201  48.72340201  011.54462033 both 188 _stop(split)
1201  48.72392100  011.54865655 both 189 _stop
1201  48.72402711  011.54828628 both 190 _stop
1201  48.72358257  011.55025368 both 191 _stop
1201  48.71961477  011.53808517 both 192 _start
1201  48.72231222  011.54878761 both 193 LOOP_stop
1201  48.72222746  011.54870569 both 194 LOOP_stop
1201  48.72212848  011.54868069 both 195 LOOP_stop
1201  48.72360907  011.54908379 both 196 LOOP_stop
1201  48.72349432  011.54930301 both 197 LOOP_stop
1201  48.72336542  011.54945188 both 198 LOOP_stop
1201  48.72317925  011.54957001 both 199 LOOP_stop
1201  48.72297132  011.54959123 both 200 LOOP_stop
1201  48.72282248  011.54955100 both 201 LOOP_stop
1201  48.72267355  011.54944667 both 202 LOOP_stop
1201  48.72253906  011.54929514 both 203 LOOP_stop
1201  48.72246169  011.54914769 both 204 LOOP_stop
1201  48.72239137  011.54894606 both 205 LOOP_stop
1201  48.72235326  011.54873739 both 206 LOOP_stop
1201  48.72234359  011.54853992 both 207 LOOP_stop
1201  48.72236119  011.54831826 both 208 LOOP_stop
1201  48.72241656  011.54809750 both 209 E_stop
1201  48.72231723  011.54829788 both 210 E_stop
1201  48.72201131  011.54876833 both 211 E_stop
1201  48.72154017  011.54945383 both 212 E_stop
1201  48.72079254  011.55039753 both 213 E_stop
1201  48.71999902  011.55125109 both 214 E_stop
1201  48.71917360  011.55201234 both 215 E_stop
1201  48.71849178  011.55255917 both 216 E_stop
1201  48.71794853  011.55292919 both 217 E_stop
1201  48.71733876  011.55330763 both 218 E_stop
1201  48.71537613  011.55446641 both 219 E_stop
1201  48.71530989  011.55453482 both 220 E_start
1201  48.72393088  011.54598905 both 221 N_stop
1201  48.72377237  011.54572768 both 222 N_stop
1201  48.72366524  011.54542934 both 223 N_stop
1201  48.72330710  011.54412322 both 224 N_stop
1201  48.72335129  011.54428033 both 225 N_stop(split)
1201  48.72340402  011.54447274 both 226 N_stop(split)
1201  48.72342347  011.54454662 both 227 N_stop(split)
1201  48.72344857  011.54463391 both 228 N_stop(split)(split)
1201  48.72344399  011.54447483 both 229 N_stop(split)(split)
1201  48.72351898  011.54489382 both 230 N_stop(split)(split)
1201  48.71462168  011.51123765 both 231 N_stop
1201  48.71469838  011.51152616 both 232 N_stop(split)
1201  48.71487178  011.51218612 both 233 N_stop(split)
1201  48.71501554  011.51273354 both 234 N_stop(split)
1201  48.71506023  011.51290247 both 235 N_stop(split)
1201  48.71516901  011.51303124 both 236 N_stop(split)(split)
1201  48.71509919  011.51304952 both 237 N_stop(split)(split)
1201  48.71513281  011.51317552 both 238 N_stop(split)(split)(split)
1201  48.71525466  011.51363657 both 239 N_stop(split)
1201  48.71537287  011.51408234 both 240 N_stop(split)(split)
1201  48.71546275  011.51442439 both 241 N_stop(split)(split)(split)
1201  48.71601774  011.51652664 both 242 N_stop(split)(split)(split)
1201  48.71609159  011.51680333 both 243 N_stop(split)(split)(split)
1201  48.71777470  011.52317591 both 244 N_stop(split)
1201  48.71784668  011.52344929 both 245 N_stop(split)(split)
1201  48.71945007  011.52952152 both 246 N_stop(split)
1201  48.71950370  011.52972058 both 247 N_stop(split)(split)
1201  48.72148513  011.53722340 both 248 N_stop(split)
1201  48.71461374  011.51101379 both 249 N_stop
1201  48.71467387  011.51078464 both 250 N_start
1201  48.72149440  011.53758293 both 251 C_stop
1201  48.72156623  011.53761574 both 252 C_stop
1201  48.72148947  011.53737326 both 253 C_stop
1201  48.72146408  011.53751721 both 254 C_stop
1201  48.71257280  011.54322562 both 255 C_stop
1201  48.71263194  011.54301735 both 256 C_stop
1201  48.71259862  011.54286589 both 257 C_stop
1201  48.71246369  011.54279646 both 258 C_stop
1201  48.72156262  011.53751816 both 259 C_stop
1201  48.72158952  011.53750212 both 260 C_stop(split)
1201  48.72157864  011.53757774 both 261 C_stop(split)
1201  48.72160935  011.53769531 both 262 C_stop(split)
1201  48.71173436  011.53951985 both 263 D_stop
1201  48.71166482  011.53975658 both 264 D_stop
1201  48.71277109  011.53883000 both 265 D_stop
1201  48.71186156  011.53938245 both 266 D_stop
1201  48.71171111  011.53940372 both 267 D_stop
1201  48.71155692  011.53932027 both 268 D_stop
1201  48.71567532  011.55429795 both 269 S_stop
1201  48.71554941  011.55427645 both 270 S_stop
1201  48.71546108  011.55421189 both 271 S_stop
1201  48.71538160  011.55408425 both 272 S_stop
1201  48.70609924  011.51896007 both 273 S_stop
1201  48.70747303  011.52415403 both 274 S_stop(split)
1201  48.70767173  011.52490916 both 275 S_stop(split)(split)
1201  48.70836325  011.52751601 both 276 S_stop(split)(split)(split)
1201  48.70849801  011.52802730 both 277 S_stop(split)(split)(split)(split)
1201  48.70905258  011.53013194 both 278 unnamed entity(split)
1201  48.70982268  011.53304578 both 279 S_stop(split)
1201  48.70989317  011.53331467 both 280 unnamed entity(split)
1201  48.70996239  011.53357505 both 281 S_stop(split)(split)
1201  48.71141582  011.53907408 both 282 S_stop(split)
1201  48.71168463  011.54008831 both 283 S_stop(split)(split)
1201  48.71235795  011.54263754 both 284 S_stop(split)(split)(split)
1201  48.71246194  011.54303161 both 285 S_stop(split)(split)(split)
1201  48.71220270  011.54318761 both 286 S_stop(split)(split)(split)(split)
1201  48.71257978  011.54347696 both 287 S_stop(split)(split)(split)(split)
1201  48.71276436  011.54284948 both 288 S_stop(split)(split)(split)(split)
1201  48.71361213  011.54233765 both 289 S_stop(split)(split)(split)(split)(split)
1201  48.71401121  011.54209633 both 290 S_stop(split)(split)(split)(split)(split)(split)
1201  48.71631470  011.54069945 both 291 S_stop(split)(split)(split)(split)(split)
1201  48.71661918  011.54051455 both 292 S_stop(split)(split)(split)(split)(split)
1201  48.71975277  011.53861498 both 293 S_stop(split)(split)(split)(split)(split)
1201  48.72039807  011.53822377 both 294 S_stop(split)(split)(split)(split)(split)
1201  48.72139995  011.53761642 both 295 S_stop(split)(split)(split)(split)(split)
1201  48.70608431  011.51870225 both 296 S_stop
1201  48.70612765  011.51849379 both 297 S_stop
1201  48.70626891  011.51827322 both 298 S_stop
1201  48.70605033  011.51841295 both 299 unnamed entity(split)
1201  48.70488044  011.51982868 both 300 A5_stop
1201  48.70484889  011.51962278 both 301 A5_stop
1201  48.70484970  011.51943036 both 302 A5_stop
1201  48.70489580  011.51924284 both 303 A5_stop
1201  48.70499378  011.51908527 both 304 A5_stop
1201  48.70629188  011.52494251 both 305 A4_stop
1201  48.70644938  011.52505915 both 306 A4_stop
1201  48.70642730  011.52547686 both 307 A4_stop
1201  48.70648651  011.52526315 both 308 A4_stop
1201  48.70660712  011.52508369 both 309 A4_stop
1201  48.70858659  011.53371745 both 310 A3_stop
1201  48.70876559  011.53386848 both 311 A3_stop
1201  48.70875590  011.53427633 both 312 A3_stop
1201  48.70880542  011.53408872 both 313 A3_stop
1201  48.70894095  011.53390120 both 314 A3_stop
1201  48.71118093  011.54350459 both 315 A2_stop
1201  48.71129441  011.54360492 both 316 A2_stop
1201  48.71133224  011.54389560 both 317 A2_stop
1201  48.71147739  011.54362556 both 318 A2_stop
1201  48.71408183  011.55466218 both 319 A1_stop
1201  48.71416919  011.55486554 both 320 A1_stop
1201  48.71432526  011.55504016 both 321 A1_stop
1201  48.71450635  011.55508789 both 322 A1_stop
1201  48.71547225  011.51086163 both 323 B7_stop
1201  48.71538026  011.51062203 both 324 B7_stop
1201  48.71526248  011.51045807 both 325 B7_stop
1201  48.71515564  011.51039717 both 326 B7_stop
1201  48.71507764  011.51040609 both 327 B7_stop
1201  48.71487346  011.51053282 both 328 B7_stop
1201  48.71477480  011.51061307 both 329 B7_stop
1201  48.71469921  011.51072546 both 330 B7_stop
1201  48.71543680  011.51325364 both 331 B6_stop
1201  48.71538445  011.51327796 both 332 B6_stop
1201  48.71617905  011.51370545 both 333 B6_stop
1201  48.71605479  011.51361622 both 334 B6_stop
1201  48.71853882  011.52256573 both 335 B5_stop
1201  48.71851638  011.52274608 both 336 B5_stop
1201  48.71865542  011.52303686 both 337 B5_stop
1201  48.71855715  011.52294263 both 338 B5_stop
1201  48.71842307  011.52291924 both 339 B5_stop
1201  48.72019796  011.52885567 both 340 B4_stop
1201  48.72017686  011.52904647 both 341 B4_stop
1201  48.72029926  011.52924727 both 342 B4_stop
1201  48.72022876  011.52919845 both 343 B4_stop
1201  48.72011398  011.52920687 both 344 B4_stop
1201  48.72227153  011.53677326 both 345 B3_stop
1201  48.72222874  011.53700153 both 346 B3_stop
1201  48.72230205  011.53707088 both 347 B3_stop
1201  48.72388257  011.54277955 both 348 B2_stop
1201  48.72387492  011.54294949 both 349 B2_stop
1201  48.72396996  011.54319376 both 350 B2_stop
1201  48.72388570  011.54317300 both 351 B2_stop
1201  48.72379674  011.54322879 both 352 B2_stop
1201  48.72435560  011.54634372 both 353 B1_stop
1201  48.72459749  011.54540049 both 354 B1_stop
1201  48.72460258  011.54564159 both 355 B1_stop
1201  48.72434096  011.54657369 both 356 B1_stop
1201  48.72443329  011.54624711 both 357 B1_stop(split)
1201  48.72431366  011.54645186 both 358 B1_stop
1201  48.72426638  011.54635752 both 359 B1_stop
1201  48.72407737  011.54618889 both 360 B1_stop
1201  48.72446753  011.54491144 both 361 07L/25R_stop
1201  48.71559566  011.51133069 both 362 07L/25R_start
1201  48.71625450  011.51382259 both 363 07L/25R_start(split)
1201  48.71850913  011.52235796 both 364 07L/25R_start(split)
1201  48.71873046  011.52319499 both 365 07L/25R_start(split)
1201  48.72016457  011.52862375 both 366 07L/25R_start(split)
1201  48.72035568  011.52934693 both 367 07L/25R_start(split)
1201  48.72223744  011.53646975 both 368 07L/25R_start(split)
1201  48.72241476  011.53714112 both 369 07L/25R_start(split)
1201  48.72387443  011.54266638 both 370 07L/25R_start(split)
1201  48.72404088  011.54329605 both 371 07L/25R_start(split)
1201  48.71394966  011.55415972 both 372 07R/25L_stop
1201  48.70500272  011.52029038 both 373 07R/25L_start
1201  48.70617448  011.52472537 both 374 07R/25L_start(split)
1201  48.70643411  011.52570864 both 375 07R/25L_start(split)
1201  48.70850074  011.53353169 both 376 07R/25L_start(split)
1201  48.70876020  011.53451615 both 377 07R/25L_start(split)
1201  48.71108447  011.54331283 both 378 07R/25L_start(split)
1201  48.71132720  011.54423024 both 379 07R/25L_start(split)
1201  48.72292509  011.55069120 both 380 _stop
1201  48.72287157  011.55049176 both 381 _stop
1201  48.72303875  011.55011794 both 382 _start
1201  48.70853607  011.52604058 both 383 _stop
1201  48.70975229  011.52971824 both 384 _start
1201  48.70906979  011.52842138 both 385 _stop
1201  48.70943106  011.52819932 both 386 _stop
1201  48.70960592  011.52817656 both 387 _stop
1201  48.72412757  011.54792713 both 388 _start
1201  48.72418597  011.55054634 both 389 _stop
1201  48.72423205  011.55073041 both 390 _stop
1201  48.70739306  011.52106143 both 391 _start
