I
1130 Generated by WorldEditor 2.1.0r1

1    495 1 0 LHBP Budapest Ferenc Liszt Intl
1302 city Budapest
120 Linear Feature 61
112  47.43764160  019.22838957  47.43772194  019.22841445 58
115  47.43775864  019.22858164
120 Linear Feature 59
112  47.43753971  019.23030867  47.43740170  019.23045521 58
116  47.43712292  019.23019032  47.43706086  019.23004380
120 Linear Feature 58
111  47.43772348  019.22819499 58
111  47.43775864  019.22858164 58
111  47.43786261  019.22963727 58
112  47.43782045  019.22999342  47.43774150  019.23008402 58
111  47.43753971  019.23030867 58
116  47.43720424  019.23093660  47.43719093  019.23129677
120 Linear Feature 57
111  47.43898904  019.22827303 58
115  47.43851395  019.22729877
120 Linear Feature 57
111  47.43961074  019.22759686 58
115  47.43915129  019.22662453
120 Linear Feature 57
111  47.43929817  019.22792808 58
115  47.43883063  019.22695483
120 Linear Feature 55
111  47.43955829  019.22792022 60
115  47.43900458  019.22676470
120 Linear Feature 55
111  47.43914202  019.22838949 60
115  47.43858042  019.22723350
120 Linear Feature 54
111  47.43870875  019.22894391 60
111  47.43793104  019.22832140
111  47.43787826  019.22827916 60
115  47.43783884  019.22824760
120 Linear Feature 53
111  47.43813680  019.22961205 60
111  47.43732837  019.22897216
111  47.43727483  019.22893170 60
115  47.43723627  019.22890044
120 Linear Feature 66
111  47.43792314  019.22583875 60
111  47.43787137  019.22612335 60
112  47.43789862  019.22624676  47.43793009  019.22632548 60
112  47.43811127  019.22626675  47.43817783  019.22616656 60
111  47.43815907  019.22608336 60
115  47.43826286  019.22579946
120 Linear Feature 52
111  47.43895167  019.22607828 52
115  47.43901150  019.22601091
120 Linear Feature 52
111  47.43861714  019.22715038 58
115  47.43856205  019.22703899
120 Linear Feature 50
111  47.43436490  019.23228935 52
115  47.43422723  019.23217342
120 Linear Feature 51
111  47.43711908  019.22970053 58
115  47.43698309  019.22973516
120 Linear Feature 51
111  47.43744521  019.22850812 58
115  47.43734797  019.22831181
120 Linear Feature 49
111  47.43653199  019.22951275 58
115  47.43644398  019.22933498
120 Linear Feature 48
112  47.43542279  019.22908352  47.43539955  019.22903307 60
116  47.43533021  019.22907465  47.43531373  019.22911330
120 Linear Feature 47
111  47.43555421  019.22936905 60
111  47.43542279  019.22908460 60
116  47.43540531  019.22890245  47.43544186  019.22882184
120 Linear Feature 46
112  47.43566427  019.22878248  47.43561586  019.22869123 60
116  47.43546151  019.22878332  47.43543110  019.22884531
120 Linear Feature 45
111  47.43581312  019.22908035 60
111  47.43566427  019.22878427 60
116  47.43564256  019.22844050  47.43573497  019.22829005
120 Linear Feature 44
112  47.43595747  019.22821179  47.43591405  019.22812741 60
116  47.43578033  019.22821616  47.43574602  019.22827828
120 Linear Feature 43
111  47.43611043  019.22851894 60
111  47.43595747  019.22821179 60
116  47.43597322  019.22795243  47.43604381  019.22787043
120 Linear Feature 42
112  47.43619952  019.22790749  47.43616130  019.22783199 60
116  47.43604944  019.22785913  47.43601179  019.22790528
120 Linear Feature 39
111  47.43635898  019.22823351 60
111  47.43619959  019.22790795 60
116  47.43622192  019.22765802  47.43630382  019.22756216
120 Linear Feature 38
112  47.43659878  019.22930274  47.43675386  019.22913506 60
116  47.43705005  019.22967730  47.43708920  019.23004235
120 Linear Feature 33
111  47.43193380  019.23541268 58
111  47.43186755  019.23536616
111  47.43185620  019.23535807 58
111  47.43163728  019.23520438 58
112  47.43159776  019.23520514  47.43158083  019.23521808 58
111  47.43156105  019.23529111 52
115  47.43094168  019.23713339
120 Linear Feature 27
111  47.43272077  019.23598198 60
112  47.43264858  019.23592796  47.43264093  019.23592240
111  47.43264858  019.23592796
112  47.43264858  019.23592796  47.43261232  019.23590160
112  47.43250969  019.23582493  47.43245510  019.23578530
111  47.43250969  019.23582493
112  47.43250969  019.23582493  47.43230530  019.23567653 60
112  47.43196062  019.23542905  47.43190597  019.23539173
111  47.43196062  019.23542905
112  47.43196062  019.23542905  47.43187457  019.23537029 60
111  47.43179874  019.23555089 60
115  47.43133062  019.23695426
120 Linear Feature 12
112  47.43145077  019.24079775  47.43128533  019.24117315 60
111  47.43101771  019.24106638 60
116  47.43115648  019.24168251  47.43104598  019.24207717
120 Linear Feature 10
111  47.42928184  019.24272136 60
115  47.42954744  019.24385984
120 Linear Feature 9
111  47.42951916  019.24200790 60
115  47.42978294  019.24315137
120 Linear Feature 8
111  47.42915916  019.24309256 60
115  47.42870418  019.24277533
120 Linear Feature 6
111  47.42937635  019.24243549 60
115  47.42892860  019.24213624
120 Linear Feature 5
111  47.43062173  019.24229095 60
111  47.43054703  019.24223701
111  47.43039931  019.24212863 60
111  47.42988401  019.24175027 60
112  47.42951916  019.24200790  47.42939352  019.24238947
111  47.42951916  019.24200790
112  47.42951916  019.24200790  47.42943412  019.24226616 60
112  47.42915916  019.24309256  47.42905220  019.24341438
111  47.42915916  019.24309256
112  47.42915916  019.24309256  47.42910809  019.24324621 60
115  47.42903604  019.24347032
120 Linear Feature 4
112  47.43097205  019.24223775  47.43089450  019.24246315 60
111  47.43062173  019.24229095 60
116  47.43073847  019.24294013  47.43060342  019.24334070
120 Linear Feature 3
112  47.42892117  019.24557415  47.42872303  019.24552266 58
111  47.42867471  019.24576505 58
115  47.42850534  019.24627230
120 Linear Feature 2
111  47.42932741  019.24566614 8
115  47.42922503  019.24598885
120 Linear Feature 1
111  47.42961812  019.24608922 51
111  47.42892117  019.24557415 51
111  47.42872826  019.24543153 51
112  47.42847857  019.24549313  47.42834068  019.24565080 51
115  47.42807869  019.24603351
120 Linear Feature 4
112  47.43463591  019.25330699  47.43430667  019.25286435 60 101
115  47.43408451  019.25321411
120 Linear Feature 3
111  47.43337391  019.25440522 60 101
111  47.43376584  019.25374840 60 101
111  47.43408451  019.25321411 60 101
116  47.43400147  019.25245658  47.43369733  019.25204289
120 Linear Feature 12
111  47.44445360  019.22399622 2
115  47.44437574  019.22376251
120 Linear Feature 12
111  47.43715293  019.23181453 2 103
115  47.43738796  019.23176393
120 Linear Feature Amber
111  47.43330366  019.24999738 103
115  47.43312128  019.24973913
120 Linear Feature Amber
111  47.43407702  019.25233309 103
115  47.43392007  019.25258467
120 Linear Feature Amber
111  47.43259919  019.25298134 103
115  47.43276634  019.25271033
120 Linear Feature Amber
111  47.43465198  019.25353968 103
115  47.43479511  019.25329953
120 Linear Feature Amber
111  47.43332693  019.25172878 103
115  47.43344431  019.25153142
120 Linear Feature Amber
111  47.43305800  019.25597074 52 103
115  47.43318147  019.25576678
120 Linear Feature Amber
111  47.43430626  019.25523928 103
115  47.43446469  019.25497691
120 Linear Feature Amber
111  47.43761195  019.25711023 58 103
115  47.43746213  019.25735923
120 Linear Feature Amber
111  47.43953240  019.25970551 58 103
115  47.43938060  019.25995166
120 Linear Feature Amber
111  47.43870371  019.26255377 52 103
115  47.43887042  019.26277793
120 Linear Feature Amber
111  47.43880949  019.26087436 52 103
115  47.43865713  019.26112167
120 Linear Feature Amber
111  47.43689360  019.25829025 8 103
115  47.43674390  019.25853406
120 Linear Feature Amber
111  47.43314225  019.25430594 58 103
115  47.43345309  019.25473079
120 Linear Feature Amber
111  47.43456358  019.25828367 52 103
115  47.43469389  019.25845754
120 Linear Feature Amber
111  47.43736201  019.26367109 58
115  47.43714462  019.26402516
120 Linear Feature Amber
111  47.43607557  019.26138483 2
115  47.43626365  019.26164684
120 Linear Feature Amber
111  47.43620092  019.26126994 58 103
115  47.43635895  019.26149077
120 Linear Feature Amber
111  47.43712638  019.25965591 58 103
115  47.43737634  019.25999033
120 Linear Feature Amber
111  47.43640840  019.26017146 52 103
115  47.43631239  019.26032770
120 Linear Feature Amber
111  47.43859432  019.25885429 103
115  47.43873398  019.25862227
120 Linear Feature Amber
111  47.43783037  019.26010147 2
115  47.43804143  019.25975673
120 Linear Feature Amber
111  47.43498398  019.25856319 58 103
115  47.43509837  019.25837772
120 Linear Feature Amber
111  47.43588671  019.25737221 58
115  47.43603437  019.25714037
120 Linear Feature Amber
111  47.43595547  019.25746302 2 103
115  47.43610313  019.25723119
120 Linear Feature 27
111  47.44209878  019.25613034 1
115  47.44210937  019.25621110
120 Linear Feature 27
111  47.44158569  019.25695800 60
115  47.44159628  019.25703876
120 Linear Feature Amber
111  47.43281701  019.26866373 52
115  47.43254965  019.26884084
120 Linear Feature Amber
111  47.43336086  019.26909216 52
115  47.43313285  019.26878043
120 Linear Feature Amber
111  47.43319902  019.27006042 58
115  47.43292930  019.27023977
120 Linear Feature Amber
111  47.43801584  019.25895570 1 103
115  47.43776617  019.25861618
120 Linear Feature Amber
111  47.43501053  019.25791989 58 103
115  47.43488917  019.25775805
120 Linear Feature Amber
111  47.43447418  019.25749756 58 103
115  47.43435438  019.25768957
120 Linear Feature Amber
111  47.43498956  019.25573932 103
115  47.43484969  019.25597036
120 Linear Feature Amber
111  47.43516232  019.25727432 58
115  47.43529543  019.25745386
120 Linear Feature Amber
111  47.43520763  019.25602888 58
115  47.43506438  019.25626235
120 Linear Feature Amber
111  47.43286964  019.25285458 2 103
115  47.43270534  019.25312622
120 Linear Feature 12
111  47.43446495  019.24756586 2 103
115  47.43463322  019.24779063
120 Linear Feature 12
111  47.43883477  019.23901283 54 103
115  47.43901676  019.23879050
120 Linear Feature 11
111  47.43777134  019.26747211 56
115  47.43755385  019.26739802
120 Linear Feature 10
111  47.44056416  019.26004326 58 103
115  47.44037885  019.25979529
120 Linear Feature 10
111  47.43803870  019.26567847 2 103
115  47.43779907  019.26559668
120 Linear Feature 10
111  47.43416701  019.27164824 2 103
115  47.43395563  019.27157899
120 Linear Feature 10
111  47.43384209  019.27383111 56
115  47.43362380  019.27375964
120 Linear Feature 9
111  47.42162481  019.29087593 54 103
115  47.42141167  019.29076862
120 Linear Feature 8
111  47.42812582  019.28245443 54 103
115  47.42795588  019.28271987
120 Linear Feature 7
111  47.44017065  019.26271363 54 103
115  47.44001844  019.26295376
120 Linear Feature 6
111  47.44483500  019.25612239 54 103
115  47.44466118  019.25635176
120 Linear Feature 5
111  47.43127369  019.25117957 54 103
115  47.43145808  019.25088246
120 Linear Feature 4
111  47.42951235  019.24690948 54 103
115  47.42936304  019.24680050
120 Linear Feature 3
111  47.43779855  019.23588339 54 103
115  47.43757232  019.23593679
120 Linear Feature 2
111  47.44509974  019.22419118 54 103
115  47.44484982  019.22431188
120 Linear Feature 1
111  47.44765959  019.21962728 54 103
115  47.44762454  019.21997696
120 Linear Feature 2
112  47.43901171  019.22610332  47.43909414  019.22626087 60
116  47.43898351  019.22665785  47.43883797  019.22681806
120 Linear Feature 1
111  47.43428812  019.23226080 60
111  47.43525296  019.22927575
112  47.43525296  019.22927575  47.43533587  019.22903614 60
112  47.43578033  019.22821616  47.43602932  019.22783762
111  47.43578033  019.22821616
112  47.43578033  019.22821616  47.43584135  019.22812340 60
112  47.43597322  019.22795243  47.43603974  019.22786907
111  47.43597322  019.22795243
112  47.43597322  019.22795243  47.43599851  019.22792073 60
112  47.43604944  019.22785913  47.43607489  019.22782860
111  47.43604944  019.22785913
112  47.43604944  019.22785913  47.43610765  019.22778934 60
112  47.43622192  019.22765802  47.43627800  019.22759353
111  47.43622192  019.22765802 60
111  47.43790687  019.22576509 60
112  47.43809883  019.22567430  47.43821815  019.22568447
111  47.43809883  019.22567430 60
111  47.43855278  019.22569593
112  47.43855278  019.22569593  47.43865590  019.22569246 60
112  47.43888745  019.22588419  47.43896536  019.22603227
111  47.43888745  019.22588419 60
112  47.43898956  019.22606178  47.43906747  019.22620986
111  47.43898956  019.22606178
111  47.43901171  019.22610332
112  47.43901171  019.22610332  47.43911045  019.22625159 60
116  47.43941831  019.22645829  47.43970344  019.22660775
120 Linear Feature 39
111  47.43491564  019.25829700 60
116  47.43490348  019.25789810  47.43503079  019.25768876
120 Linear Feature 39
112  47.43490348  019.25789810  47.43477380  019.25810389 60
115  47.43463492  019.25791777
120 Linear Feature 39
111  47.43463492  019.25791777 60
116  47.43462471  019.25834916  47.43447785  019.25859314
120 Linear Feature 39
112  47.43462471  019.25834916  47.43477562  019.25810883 60
115  47.43491564  019.25829700
120 C D
111  47.44779582  019.22219292 60
111  47.44810298  019.22169630
112  47.44810298  019.22169630  47.44820190  019.22153739 60
112  47.44830065  019.22082900  47.44829194  019.22038493 60
112  47.44764068  019.21980225  47.44728915  019.21972967
111  47.44764068  019.21980225
112  47.44764068  019.21980225  47.44749959  019.21977312 61
112  47.44729822  019.21982206  47.44720555  019.21986008
111  47.44729822  019.21982206
112  47.44729822  019.21982206  47.44716000  019.21987877 60
112  47.44693646  019.22012994  47.44681544  019.22026414
111  47.44693646  019.22012994
112  47.44693646  019.22012994  47.44673430  019.22035412 60
111  47.44500862  019.22230547
112  47.44500862  019.22230547  47.44496701  019.22235263 60
112  47.44475879  019.22271994  47.44474100  019.22287795 60
112  47.44476476  019.22321466  47.44480571  019.22347905
111  47.44476476  019.22321466
112  47.44476476  019.22321466  47.44478318  019.22333359 60
112  47.44484165  019.22365659  47.44487640  019.22380929
111  47.44484165  019.22365659
112  47.44484165  019.22365659  47.44488090  019.22387220 61
112  47.44496709  019.22416057  47.44503329  019.22448331
111  47.44496709  019.22416057 61
112  47.44498356  019.22424208  47.44499395  019.22429352
111  47.44498356  019.22424208
112  47.44498356  019.22424208  47.44503744  019.22450894 60
112  47.44524616  019.22555248  47.44528503  019.22575414
111  47.44524616  019.22555248
112  47.44524616  019.22555248  47.44529252  019.22579301 60
112  47.44515180  019.22646960  47.44501827  019.22668363
111  47.44515180  019.22646960 60
115  47.44486073  019.22694053
120 J4
111  47.43845866  019.23734444 60 105
112  47.43797204  019.23813210  47.43783275  019.23835042 60 105
112  47.43749938  019.23911064  47.43736514  019.23946045 60 105
112  47.43702600  019.24058941  47.43690194  019.24116230
111  47.43702600  019.24058941
112  47.43702600  019.24058941  47.43692724  019.24104534 60 105
112  47.43661789  019.24313027  47.43646805  019.24402864
111  47.43661789  019.24313027
112  47.43661789  019.24313027  47.43660158  019.24321833 60 101
112  47.43658852  019.24328567  47.43657248  019.24336618
111  47.43658852  019.24328567
112  47.43658852  019.24328567  47.43640700  019.24416615 60 101
116  47.43572510  019.24577441  47.43546489  019.24621298
120 Linear Feature 38
111  47.43535594  019.25643337 60
116  47.43534299  019.25718611  47.43511971  019.25754974
120 Linear Feature 38
112  47.43534299  019.25718611  47.43556865  019.25682500 60
115  47.43584802  019.25709825
120 Linear Feature 28
112  47.43799557  019.26394765  47.43769197  019.26443905 60
115  47.43735924  019.26399089
120 Linear Feature 28
111  47.43735924  019.26399089 60
116  47.43738803  019.26493020  47.43708418  019.26542128
120 Linear Feature 29
111  47.43669839  019.23948165 60
112  47.43601582  019.23992603  47.43566288  019.24009610 60
111  47.43517532  019.24032367 60
115  47.43408056  019.24083076
120 Linear Feature 27
111  47.44322624  019.25571055 1
112  47.44272997  019.25592318  47.44251254  019.25601813
111  47.44272997  019.25592318 1
111  47.44238269  019.25606995 1
115  47.44210398  019.25616954
120 Linear Feature 27
111  47.44254510  019.25658954 60 101
112  47.44225582  019.25676157  47.44203240  019.25682824
111  47.44225582  019.25676157 60 101
111  47.44186971  019.25689956 60
115  47.44159100  019.25699915
120 Linear Feature 26
112  47.43612172  019.26164629  47.43589416  019.26200985 60
115  47.43564564  019.26168597
120 Linear Feature 26
112  47.43564564  019.26168597  47.43588630  019.26201951 60
115  47.43566884  019.26237922
120 Linear Feature 26
111  47.43566884  019.26237922 60
116  47.43614146  019.26234585  47.43638760  019.26267531
120 Linear Feature 2
112  47.43639939  019.26030127  47.43669660  019.26071107 60
115  47.43642833  019.26115057
120 Linear Feature 25
112  47.43673657  019.26139293  47.43671821  019.26069071 60
111  47.43696982  019.26027559 60
116  47.43639939  019.26030127  47.43609601  019.25990058
120 Linear Feature 24
111  47.43639939  019.26030127 60
111  47.43638653  019.26028390
111  47.43637735  019.26027149 60
111  47.43636199  019.26025074
111  47.43635945  019.26024727 60
111  47.43634506  019.26022746
111  47.43633917  019.26021950 60
111  47.43505836  019.25848958
111  47.43505256  019.25848175 60
111  47.43504506  019.25847159
111  47.43504002  019.25846479 60
111  47.43491564  019.25829700 60
111  47.43463492  019.25791777 60
111  47.43444393  019.25765950 60
111  47.43440812  019.25761114
111  47.43440356  019.25760498 60
111  47.43439376  019.25759174
111  47.43438797  019.25758398 60
111  47.43314026  019.25589861
111  47.43313447  019.25589080 60
111  47.43312269  019.25587489
111  47.43309962  019.25584360 60
115  47.43308911  019.25582916
120 Linear Feature 23
111  47.44202523  019.25743033 1
112  47.44205995  019.25671417  47.44191087  019.25631487
111  47.44205995  019.25671417 1
111  47.44191586  019.25633028 1
112  47.44211456  019.25599052  47.44229012  019.25590855 1
115  47.44238269  019.25606995
120 Linear Feature 23
111  47.44151225  019.25825994 60 101
112  47.44154697  019.25754378  47.44139789  019.25714448
111  47.44154697  019.25754378 60 101
111  47.44140288  019.25715989 60 101
112  47.44160158  019.25682013  47.44177714  019.25673816 60 101
115  47.44186971  019.25689956
120 Linear Feature 22
111  47.43465749  019.26934649 60 101
112  47.43421760  019.27055258  47.43411995  019.27120001
111  47.43421760  019.27055258 60 101
112  47.43372229  019.27387640  47.43362464  019.27452383
111  47.43372229  019.27387640 60 105
111  47.43347906  019.27551117
112  47.43347906  019.27551117  47.43321497  019.27726300 60 105
111  47.43240989  019.27857767 60 105
115  47.43200100  019.27923928
120 Linear Feature 21
111  47.42972067  019.28292674 60
111  47.42953725  019.28322364 60
112  47.42844260  019.28316573  47.42794036  019.28259117
111  47.42844260  019.28316573
112  47.42844260  019.28316573  47.42890151  019.28376071 60
111  47.42855033  019.28482055 60
115  47.42836346  019.28512240
120 Linear Feature 19
111  47.42795409  019.28018831 60
112  47.42755259  019.28127905  47.42755950  019.28173600 60
112  47.42782248  019.28231299  47.42804749  019.28261738
111  47.42782248  019.28231299 61
112  47.42803119  019.28260176  47.42807476  019.28266418
111  47.42803119  019.28260176 60
115  47.42844260  019.28316573
120 Linear Feature 3
111  47.43146030  019.24861578 60 101
111  47.43117401  019.24908028
112  47.43117401  019.24908028  47.43083786  019.24961657 60 101
116  47.42994357  019.24917894  47.42957462  019.24867901
120 Linear Feature 33
112  47.43319184  019.26901413  47.43302205  019.26927708 60
116  47.43267343  019.26882887  47.43258704  019.26852587
120 Linear Feature 18
112  47.43318386  019.27173023  47.43338972  019.27139231 60
111  47.43327793  019.27104260 60
111  47.43315374  019.27054290 60
111  47.43308117  019.27027605
111  47.43301574  019.27004407 60
111  47.43297740  019.26990921 60
111  47.43267343  019.26882887 60
111  47.43245543  019.26805966 60
112  47.43249972  019.26750229  47.43263640  019.26727330
111  47.43249972  019.26750229 60
115  47.43298639  019.26671209
120 Linear Feature 17
111  47.43656340  019.26358455 60
111  47.43651766  019.26365821
111  47.43648752  019.26370674 60
111  47.43403679  019.26765342 60
111  47.43368192  019.26822492 60
111  47.43366445  019.26825341 60
111  47.43319184  019.26901413 60
111  47.43302195  019.26930810
112  47.43302195  019.26930810  47.43287793  019.26953161 60
115  47.43297740  019.26990921
120 Linear Feature 34
112  47.43677081  019.26253168  47.43679809  019.26322540 60
111  47.43708086  019.26361486 60
112  47.43656340  019.26358455  47.43633808  019.26394318
111  47.43656340  019.26358455
112  47.43656340  019.26358455  47.43678616  019.26322069 60
115  47.43653839  019.26288199
120 Linear Feature 16
111  47.43639939  019.26030127 60
112  47.43673657  019.26139293  47.43675596  019.26205378
111  47.43673657  019.26139293 60
111  47.43677081  019.26253168
112  47.43677081  019.26253168  47.43679317  019.26320384 60
115  47.43656340  019.26358455
120 Linear Feature 15
111  47.43798863  019.26524399 60
112  47.43783974  019.26463990  47.43764276  019.26437271
111  47.43783974  019.26463990 60
111  47.43735924  019.26399089 60
111  47.43730631  019.26391939
111  47.43718781  019.26375932 60
111  47.43708086  019.26361486 60
111  47.43653839  019.26288199 60
111  47.43614146  019.26234585 60
111  47.43564564  019.26168597 60
111  47.43559791  019.26161997 60
111  47.43424274  019.25978072
111  47.43423688  019.25977282 60
111  47.43418657  019.25970489 60
112  47.43418442  019.25906523  47.43432275  019.25873232
111  47.43418442  019.25906523 60
112  47.43419965  019.25903774  47.43420128  019.25903510
111  47.43419965  019.25903774
112  47.43419965  019.25903774  47.43420146  019.25903482
112  47.43420499  019.25902904  47.43420682  019.25902608
111  47.43420499  019.25902904
112  47.43420499  019.25902904  47.43429296  019.25888708 60
112  47.43459765  019.25839301  47.43463677  019.25832968
111  47.43459765  019.25839301
112  47.43459765  019.25839301  47.43459953  019.25838998
112  47.43460305  019.25838428  47.43460476  019.25838151
111  47.43460305  019.25838428
112  47.43460305  019.25838428  47.43460876  019.25837502 60
112  47.43461683  019.25836196  47.43462015  019.25835657
111  47.43461683  019.25836196
112  47.43461683  019.25836196  47.43461950  019.25835763
112  47.43462188  019.25835376  47.43462250  019.25835274
111  47.43462188  019.25835376 60
115  47.43462471  019.25834916
120 Linear Feature 15
111  47.43462471  019.25834916 60
111  47.43490348  019.25789810 60
111  47.43494122  019.25783692
111  47.43494685  019.25782792 60
111  47.43495553  019.25781388
111  47.43496084  019.25780529 60
111  47.43519229  019.25743078
111  47.43529912  019.25725884 60
115  47.43534299  019.25718611
120 Linear Feature 14
111  47.43856527  019.26302576 60 101
112  47.43814794  019.26417478  47.43805477  019.26479087
111  47.43814794  019.26417478 60 101
112  47.43798863  019.26524399  47.43789546  019.26586007
111  47.43798863  019.26524399 60 101
112  47.43766196  019.26743810  47.43756879  019.26805418
111  47.43766196  019.26743810 60 105
111  47.43740897  019.26913729
112  47.43740897  019.26913729  47.43716190  019.27079361 60 105
111  47.43634992  019.27220513 60 105
115  47.43594769  019.27285543
120 Linear Feature 13
111  47.43731129  019.25972352 60
112  47.43719743  019.25892128  47.43686576  019.25846874
111  47.43719743  019.25892128
112  47.43719743  019.25892128  47.43753199  019.25936599 60
111  47.43783347  019.25887939 60
112  47.43786134  019.25981846  47.43819070  019.26027093
111  47.43786134  019.25981846
112  47.43786134  019.25981846  47.43752909  019.25937382 60
115  47.43731129  019.25972352
120 Linear Feature 12
112  47.43858673  019.25865093  47.43825494  019.25820342 60
111  47.43794964  019.25869163 60
116  47.43792247  019.25775379  47.43759000  019.25730415
120 Linear Feature 11
111  47.43794964  019.25869163 60
111  47.43783347  019.25887939 60
111  47.43731129  019.25972352
111  47.43720368  019.25989657 60
111  47.43696982  019.26027559 60
111  47.43612172  019.26164629 60
111  47.43566884  019.26237922
111  47.43566063  019.26239300 60
111  47.43510760  019.26329365 60
115  47.43480253  019.26380131
120 Linear Feature 10
111  47.43376584  019.25374840 60 101
116  47.43334160  019.25373917  47.43309082  019.25341810
120 Linear Feature 10
111  47.43376584  019.25374840 60 101
116  47.43381711  019.25437396  47.43405093  019.25466980
120 Linear Feature 10
111  47.43337391  019.25440522 60 101
116  47.43381711  019.25437396  47.43405093  019.25466980
120 Linear Feature 35
111  47.43306729  019.25490116 60
112  47.43308911  019.25582916  47.43341356  019.25626768
111  47.43308911  019.25582916
112  47.43308911  019.25582916  47.43276467  019.25539064 60
115  47.43246535  019.25587484
120 Linear Feature 9
112  47.43334160  019.25373917  47.43359239  019.25406025 60 101
111  47.43337391  019.25440522 60 101
111  47.43337267  019.25440728 101
111  47.43323513  019.25462972 60 101
111  47.43306729  019.25490116 60 101
111  47.43276466  019.25539064 60 101
111  47.43246535  019.25587484 60 101
111  47.43232919  019.25609478 60
115  47.43032057  019.25932923
120 Linear Feature 8
112  47.43329213  019.24971052  47.43293899  019.25028149 60 101
116  47.43334518  019.25156697  47.43367999  019.25202159
120 Linear Feature 32
112  47.43383429  019.27067783  47.43367387  019.27093454 60
116  47.43315374  019.27054290  47.43304470  019.27015801
120 Linear Feature 32
112  47.42866261  019.27904197  47.42851941  019.27927175 60 101
115  47.42833143  019.27908183
120 Linear Feature 32
111  47.42833143  019.27908183 60 101
116  47.42834124  019.27956212  47.42821425  019.27979061
120 Linear Feature 7
111  47.44447648  019.25906129 60 101
111  47.44484928  019.25845832
112  47.44484928  019.25845832  47.44504789  019.25815147 60 101
112  47.44494846  019.25670776  47.44479237  019.25612567
111  47.44494846  019.25670776
112  47.44494846  019.25670776  47.44490130  019.25653188 60 101
112  47.44474004  019.25623093  47.44465734  019.25608646
111  47.44474004  019.25623093
112  47.44474004  019.25623093  47.44467671  019.25612029 61 101
112  47.44452918  019.25591538  47.44445311  019.25582871
111  47.44452918  019.25591538
112  47.44452918  019.25591538  47.44437583  019.25574066 60 101
112  47.44403866  019.25558597  47.44387668  019.25553822
111  47.44403866  019.25558597
112  47.44403866  019.25558597  47.44375045  019.25551576 60 101
112  47.44288521  019.25603950  47.44260729  019.25649897
111  47.44288521  019.25603950 60 101
111  47.44254510  019.25658954 60 101
111  47.44151225  019.25825994 60 101
111  47.44035275  019.26013507 60 101
111  47.43974556  019.26111696 60 101
111  47.43962913  019.26130548 60 101
111  47.43902195  019.26228754 60 101
111  47.43856527  019.26302576 60 101
111  47.43799557  019.26394765 60 101
111  47.43738803  019.26493020 60 101
111  47.43465749  019.26934649 60 101
111  47.43379503  019.27074135 60 101
111  47.43318386  019.27173023 60 101
111  47.42795409  019.28018831 60 101
111  47.42174688  019.29022751
112  47.42174688  019.29022751  47.42163952  019.29040573 61 101
112  47.42150303  019.29088203  47.42145055  019.29113014
111  47.42150303  019.29088203
112  47.42150303  019.29088203  47.42143778  019.29119052 60 101
112  47.42149407  019.29183243  47.42153840  019.29209293
111  47.42149407  019.29183243
112  47.42149407  019.29183243  47.42158328  019.29232692 60 101
112  47.42228928  019.29316938  47.42276123  019.29345291
111  47.42228928  019.29316938
112  47.42228928  019.29316938  47.42266598  019.29335871 60 101
112  47.42353615  019.29292729  47.42378933  019.29252108
111  47.42353615  019.29292729 60 101
115  47.42390693  019.29233006
120 Linear Feature 2
111  47.43147466  019.24863480 60 101
111  47.43118999  019.24910168
112  47.43118999  019.24910168  47.43085628  019.24964217 60 101
116  47.43124464  019.25092049  47.43160953  019.25141539
120 Linear Feature 26
112  47.43314490  019.23570803  47.43300433  019.23612990 60
111  47.43272077  019.23598198 60
116  47.43282397  019.23666581  47.43266777  019.23714068
120 Linear Feature 31
111  47.44102697  019.22638084 60
111  47.44100205  019.22630722
111  47.44099002  019.22627208 60
115  47.44067245  019.22533535
120 Linear Feature 30
111  47.44075972  019.22657859 60
111  47.44073328  019.22649315
111  47.44072216  019.22645721 60
115  47.44052730  019.22582757
120 Linear Feature 42
112  47.44476476  019.22321466  47.44478499  019.22332898 60
112  47.44453504  019.22380078  47.44434907  019.22391778
111  47.44453504  019.22380078
112  47.44453504  019.22380078  47.44452601  019.22380646 60
112  47.44448377  019.22383590  47.44445890  019.22385342
111  47.44448377  019.22383590
112  47.44448377  019.22383590  47.44445112  019.22385890
112  47.44434888  019.22393252  47.44429223  019.22397347
111  47.44434888  019.22393252
112  47.44434888  019.22393252  47.44423265  019.22401654 60
112  47.44387676  019.22427698  47.44368366  019.22441857
111  47.44387676  019.22427698
112  47.44387676  019.22427698  47.44366425  019.22443281 60
112  47.44315012  019.22481144  47.44288583  019.22500625
111  47.44315012  019.22481144
112  47.44315012  019.22481144  47.44292254  019.22497919 60
112  47.44244832  019.22532936  47.44221222  019.22550378
111  47.44244832  019.22532936
112  47.44244832  019.22532936  47.44244351  019.22533292 60
112  47.44243389  019.22534002  47.44242908  019.22534358
111  47.44243389  019.22534002
112  47.44243389  019.22534002  47.44230913  019.22543219 60
112  47.44209423  019.22559072  47.44197316  019.22568024
111  47.44209423  019.22559072
112  47.44209423  019.22559072  47.44199710  019.22566254 60
112  47.44177930  019.22582396  47.44168690  019.22589231
111  47.44177930  019.22582396
112  47.44177930  019.22582396  47.44176649  019.22583343 60
112  47.44174105  019.22585225  47.44172836  019.22586164
111  47.44174105  019.22585225
