I
1130 Generated by WorldEditor 2.0.0r4

1    761 1 0 EDFZ Mainz-Finthen
1302 city Mainz
111  49.97610939  008.14615288
111  49.97636430  008.14574359
111  49.97659705  008.14551525
111  49.97648622  008.14518351
111  49.97643357  008.14517921
111  49.97631923  008.14481877
111  49.97610332  008.14388941
111  49.97602796  008.14367748
111  49.97589487  008.14358773
111  49.97571529  008.14352540
111  49.97580508  008.14325862
111  49.97582240  008.14305306
111  49.97579161  008.14284961
111  49.97572234  008.14264617
111  49.97541063  008.14280773
111  49.97542548  008.14286279
111  49.97467609  008.14333762
111  49.97423739  008.14355303
111  49.97356971  008.14392401
111  49.97347735  008.14390905
111  49.97339269  008.14382827
111  49.97331627  008.14363409
111  49.97322348  008.14361726
111  49.97311764  008.14339324
111  49.97309027  008.14339467
111  49.97284328  008.14348090
111  49.97283405  008.14350874
111  49.97285276  008.14376844
111  49.97283940  008.14382038
111  49.97281534  008.14385778
111  49.97276991  008.14385778
111  49.97190226  008.14018077
111  49.97171770  008.13970306
111  49.97156989  008.13952628
111  49.97141864  008.13946390
111  49.97059058  008.13975780
111  49.97054276  008.13973980
111  49.97045693  008.13959673
111  49.97037905  008.13962696
111  49.97028282  008.13960884
111  49.97014697  008.13949458
111  49.97008462  008.13939590
111  49.97000778  008.13928510
111  49.97003881  008.13910280
111  49.96995641  008.13904394
111  49.96992412  008.13910453
111  49.96989962  008.13907510
111  49.96986287  008.13882407
111  49.96982390  008.13872020
111  49.96974484  008.13869769
111  49.96964440  008.13865427
111  49.96958668  008.13860042
111  49.96955205  008.13856811
111  49.96951972  008.13860401
111  49.96946661  008.13860401
111  49.96940889  008.13853222
111  49.96933731  008.13844247
111  49.96927497  008.13839221
111  49.96921493  008.13844965
111  49.96918030  008.13855016
111  49.96913412  008.13862196
113  49.96909256  008.13866145
120 Linear Feature 108
111  49.97235675  008.15178774 1
115  49.97226460  008.15184084
120 Linear Feature 107
111  49.97161335  008.14845004 1
115  49.97174831  008.14903798
120 Linear Feature 22
111  49.97261481  008.14630657 25
115  49.97263657  008.14639970
120 Linear Feature 22
111  49.97261671  008.14630558 25
115  49.97263847  008.14639871
120 Linear Feature 22
111  49.97261840  008.14630476 25
115  49.97264016  008.14639789
120 Linear Feature 22
111  49.97262030  008.14630361 25
115  49.97264207  008.14639674
120 Linear Feature 22
111  49.97262189  008.14630262 25
115  49.97264365  008.14639576
120 Linear Feature 22
111  49.97262358  008.14630164 25
115  49.97264534  008.14639477
120 Linear Feature 22
111  49.97262484  008.14630082 25
115  49.97264661  008.14639395
120 Linear Feature 22
111  49.97262611  008.14630016 25
115  49.97264787  008.14639329
120 Linear Feature 22
111  49.97262749  008.14629917 25
115  49.97264925  008.14639231
120 Linear Feature 22
111  49.97262886  008.14629835 25
115  49.97265062  008.14639149
120 Linear Feature 12
111  49.97223045  008.14764251 20
115  49.97227243  008.14768533
120 Linear Feature 11
111  49.97225905  008.14762265 20
115  49.97224277  008.14770709
120 Linear Feature 10
111  49.97219616  008.14734133 20
115  49.97215483  008.14736635
120 Linear Feature 10
111  49.97210152  008.14693523 20
115  49.97206020  008.14696024
120 Linear Feature 10
111  49.97210834  008.14696583 20
115  49.97206701  008.14699085
120 Linear Feature 10
111  49.97215679  008.14717065 20
115  49.97211546  008.14719566
120 Linear Feature 10
111  49.97214846  008.14713710 20
115  49.97210714  008.14716212
120 Linear Feature 10
111  49.97214051  008.14710356 20
115  49.97209919  008.14712857
120 Linear Feature 10
111  49.97213180  008.14706589 20
115  49.97209048  008.14709090
120 Linear Feature 10
111  49.97212423  008.14703352 20
115  49.97208291  008.14705853
120 Linear Feature 10
111  49.97211628  008.14699997 20
115  49.97207496  008.14702498
120 Linear Feature 10
111  49.97216398  008.14720361 20
115  49.97212266  008.14722862
120 Linear Feature 10
111  49.97217306  008.14724010 20
115  49.97213174  008.14726511
120 Linear Feature 10
111  49.97218064  008.14727483 20
115  49.97213931  008.14729984
120 Linear Feature 10
111  49.97218858  008.14730896 20
115  49.97214726  008.14733398
120 Linear Feature 10
111  49.97220448  008.14737665 20
115  49.97216316  008.14740166
120 Linear Feature 10
111  49.97221243  008.14741019 20
115  49.97217111  008.14743521
120 Linear Feature 10
111  49.97222076  008.14744668 20
115  49.97217944  008.14747170
120 Linear Feature 10
111  49.97222909  008.14747847 20
115  49.97218777  008.14750348
120 Linear Feature 10
111  49.97223742  008.14751554 20
115  49.97219609  008.14754056
120 Linear Feature 10
111  49.97224537  008.14755027 20
115  49.97220404  008.14757528
120 Linear Feature 10
111  49.97225347  008.14758297 20
115  49.97221215  008.14760798
120 Linear Feature 10
111  49.97226153  008.14761887 20
115  49.97222021  008.14764388
120 Linear Feature 10
111  49.97227810  008.14769051 20
115  49.97223678  008.14771553
120 Linear Feature 10
111  49.97228577  008.14772457 20
115  49.97224445  008.14774959
120 Linear Feature 10
111  49.97229431  008.14775965 20
115  49.97225299  008.14778467
120 Linear Feature 10
111  49.97230220  008.14779235 20
115  49.97226088  008.14781737
120 Linear Feature 10
111  49.97219779  008.14787250 20
115  49.97216139  008.14789411
120 Linear Feature 10
111  49.97225684  008.14812111 20
115  49.97222044  008.14814272
120 Linear Feature 10
111  49.97224912  008.14808650 20
115  49.97221272  008.14810811
120 Linear Feature 10
111  49.97224094  008.14804766 20
115  49.97220454  008.14806927
120 Linear Feature 10
111  49.97223413  008.14801588 20
115  49.97219773  008.14803748
120 Linear Feature 10
111  49.97222459  008.14798268 20
115  49.97218819  008.14800429
120 Linear Feature 10
111  49.97221687  008.14794454 20
115  49.97218047  008.14796615
120 Linear Feature 10
111  49.97220732  008.14791206 20
115  49.97217093  008.14793366
120 Linear Feature 10
111  49.97218961  008.14783648 20
115  49.97215321  008.14785809
120 Linear Feature 10
111  49.97218098  008.14779976 20
115  49.97214459  008.14782137
120 Linear Feature 10
111  49.97217309  008.14777033 20
115  49.97213670  008.14779194
120 Linear Feature 10
111  49.97216489  008.14773649 20
115  49.97212850  008.14775810
120 Linear Feature 10
111  49.97215669  008.14770216 20
115  49.97212030  008.14772377
120 Linear Feature 10
111  49.97214786  008.14766537 20
115  49.97211146  008.14768698
120 Linear Feature 10
111  49.97213839  008.14762123 20
115  49.97210200  008.14764284
120 Linear Feature 10
111  49.97213114  008.14758641 20
115  49.97209474  008.14760801
120 Linear Feature 10
111  49.97212294  008.14755502 20
115  49.97208654  008.14757663
120 Linear Feature 10
111  49.97211410  008.14752020 20
115  49.97207771  008.14754180
120 Linear Feature 10
111  49.97210515  008.14748389 20
115  49.97206876  008.14750549
120 Linear Feature 10
111  49.97209834  008.14745140 20
115  49.97206195  008.14747301
120 Linear Feature 10
111  49.97208926  008.14741467 20
115  49.97205286  008.14743628
120 Linear Feature 10
111  49.97207926  008.14737441 20
115  49.97204287  008.14739602
120 Linear Feature 10
111  49.97207018  008.14733840 20
115  49.97203378  008.14736000
120 Linear Feature 10
111  49.97206291  008.14730520 20
115  49.97202651  008.14732681
120 Linear Feature 10
111  49.97205473  008.14726989 20
115  49.97201834  008.14729149
120 Linear Feature 10
111  49.97204474  008.14723175 20
115  49.97200834  008.14725336
120 Linear Feature 10
111  49.97203611  008.14719432 20
115  49.97199971  008.14721592
120 Linear Feature 10
111  49.97202748  008.14715689 20
115  49.97199108  008.14717849
120 Linear Feature 10
111  49.97202007  008.14712624 20
115  49.97198367  008.14714785
120 Linear Feature 10
111  49.97231009  008.14782816 20
115  49.97226876  008.14785317
120 Linear Feature 10
111  49.97231797  008.14786102 20
115  49.97227665  008.14788603
120 Linear Feature 10
111  49.97232523  008.14789094 20
115  49.97228390  008.14791595
120 Linear Feature 10
111  49.97233311  008.14792772 20
115  49.97229179  008.14795273
120 Linear Feature 10
111  49.97234132  008.14795960 20
115  49.97229999  008.14798461
120 Linear Feature 10
111  49.97235015  008.14799933 20
115  49.97230883  008.14802434
120 Linear Feature 10
111  49.97235803  008.14803317 20
115  49.97231671  008.14805818
120 Linear Feature 18
111  49.97243296  008.15296474 1
115  49.97238163  008.15303254
120 Linear Feature 17
111  49.97237119  008.15295627 1
115  49.97246385  008.15313636
120 Linear Feature 28
111  49.97172639  008.14678745 1
115  49.97174501  008.14687059
120 Linear Feature 39
111  49.97243417  008.15090203 20
111  49.97244997  008.15097811 20
112  49.97244779  008.15104608  49.97243977  008.15109139 20
115  49.97241204  008.15110993
120 Linear Feature 20
111  49.97238826  008.15200008 1
112  49.97237154  008.15199763  49.97236176  008.15200400 1
111  49.97232612  008.15203196 1
112  49.97231949  008.15207610  49.97232738  008.15209817 1
111  49.97239450  008.15230590 1
112  49.97245860  008.15244841  49.97249131  008.15251692 1
111  49.97259805  008.15271468 1
112  49.97264984  008.15271680  49.97267028  008.15268501 1
115  49.97270435  008.15262639
120 Linear Feature 38
111  49.97223925  008.15119991 20
115  49.97250805  008.15105728
120 Linear Feature 5
111  49.97054519  008.15384998 1
115  49.97072304  008.15410512
120 Linear Feature 7
111  49.97263670  008.14939627 20
115  49.97266956  008.14941046
120 Linear Feature 6
111  49.97266426  008.14938236 20
115  49.97264363  008.14942522
120 Linear Feature 5
111  49.97267430  008.14940796 20
115  49.97263796  008.14942845
120 Linear Feature 5
111  49.97266825  008.14937912 20
115  49.97263191  008.14939961
120 Linear Feature 5
111  49.97265983  008.14933989 20
115  49.97262349  008.14936037
120 Linear Feature 5
111  49.97264354  008.14927490 20
115  49.97260720  008.14929538
120 Linear Feature 5
111  49.97265247  008.14930719 20
115  49.97261613  008.14932767
120 Linear Feature 5
111  49.97263407  008.14923975 20
115  49.97259773  008.14926023
120 Linear Feature 5
111  49.97262408  008.14920583 20
115  49.97258774  008.14922631
120 Linear Feature 4
111  49.97244558  008.14860626 20
115  49.97248665  008.14861667
120 Linear Feature 3
111  49.97248087  008.14858450 20
115  49.97245349  008.14863701
120 Linear Feature 2
111  49.97254106  008.14881586 20
115  49.97250295  008.14883916
120 Linear Feature 2
111  49.97253129  008.14877515 20
115  49.97249317  008.14879845
120 Linear Feature 2
111  49.97251898  008.14873150 20
115  49.97248087  008.14875480
120 Linear Feature 2
111  49.97250920  008.14868981 20
115  49.97247109  008.14871311
120 Linear Feature 2
111  49.97250100  008.14865352 20
115  49.97246289  008.14867681
120 Linear Feature 2
111  49.97249059  008.14861477 20
115  49.97245248  008.14863807
120 Linear Feature 2
111  49.97248239  008.14858387 20
115  49.97244427  008.14860717
120 Linear Feature 2
111  49.97247198  008.14854856 20
115  49.97243386  008.14857185
120 Linear Feature 4
111  49.97063132  008.15378896 1
115  49.97063644  008.15416495
120 Linear Feature 3
111  49.97071853  008.15384066 1
115  49.97055059  008.15411172
120 Linear Feature 2
111  49.97075580  008.15397011 1
115  49.97051332  008.15398404
120 Linear Feature 1
112  49.97067039  008.15379610  49.97058115  008.15375348 1
112  49.97051658  008.15401849  49.97053745  008.15415995 1
114  49.97071735  008.15411439  49.97078571  008.15401555 1
120 Linear Feature 37
111  49.97074368  008.15299259 4
115  49.97061108  008.15294827
120 Linear Feature 36
111  49.96939867  008.14649960 4
115  49.96935895  008.14629611
120 Linear Feature 35
111  49.96845272  008.14114592 4
115  49.96841963  008.14097067
120 Linear Feature 27
111  49.97120112  008.15069330 1
112  49.97116452  008.15074646  49.97114707  008.15077360 1
115  49.97115790  008.15083992
120 Linear Feature 26
111  49.97132085  008.15184870 1
112  49.97134087  008.15177578  49.97134378  008.15173507 1
111  49.97133823  008.15170311 1
111  49.97128743  008.15153988 1
115  49.97111992  008.15063623
120 Linear Feature 23
111  49.96905570  008.14693410 1
112  49.96917167  008.14660657  49.96923414  008.14650459 1
115  49.96934903  008.14641043
120 Linear Feature 22
111  49.97030999  008.14604659 1
112  49.97022536  008.14597194  49.97016637  008.14596432
111  49.97022536  008.14597194
112  49.97022536  008.14597194  49.97019647  008.14596765 1
111  49.97014262  008.14600746 1
111  49.96934810  008.14641188 1
112  49.96910348  008.14639974  49.96900197  008.14632932 1
115  49.96891791  008.14618747
120 Linear Feature 21
111  49.97068018  008.15296152 1
112  49.97074591  008.15253823  49.97077947  008.15242385 1
111  49.97085691  008.15234758 1
111  49.97128852  008.15188123 1
111  49.97142400  008.15173648 1
111  49.97199843  008.15109361 1
112  49.97206964  008.15094538  49.97208900  008.15085508 1
111  49.97208642  008.15079889 1
111  49.97200730  008.15046962 1
112  49.97196148  008.15040340  49.97192751  008.15038468 1
111  49.97190209  008.15039206 1
111  49.97120184  008.15069441 1
112  49.97116179  008.15068818  49.97113469  008.15067614 1
111  49.97111920  008.15063400 1
111  49.97030945  008.14604543 1
111  49.96993458  008.14394504 1
111  49.96948717  008.14135516 1
112  49.96924864  008.14089415  49.96908373  008.14078198 1
111  49.96892740  008.14084608 1
111  49.96819860  008.14116142 1
112  49.96808694  008.14130296  49.96801994  008.14142048 1
111  49.96804207  008.14153711 1
115  49.96806784  008.14168400
120 Linear Feature 30
111  49.97096714  008.15002350 1
115  49.97147433  008.14979081
120 Linear Feature 29
111  49.97208661  008.15079826 1
111  49.97214250  008.15110238 1
115  49.97230113  008.15182355
120 Linear Feature 28
111  49.97199856  008.15109459 1
112  49.97209286  008.15102860  49.97212454  008.15103407 1
115  49.97214074  008.15108634
120 Linear Feature 47
111  49.97001436  008.14771941 20
111  49.97008713  008.14785283 20
111  49.96997213  008.14783076 20
111  49.97000904  008.14801397 20
111  49.97009139  008.14791022 20
111  49.97007577  008.14807136 20
111  49.97019645  008.14802059 20
111  49.97013256  008.14790581 20
111  49.97024188  008.14791243 20
111  49.97020355  008.14773363 20
111  49.97012546  008.14783296 20
113  49.97012830  008.14767183 20
120 Linear Feature 77
111  49.96923254  008.14771207 24
115  49.96905230  008.14779517
120 Linear Feature 76
111  49.96894280  008.14650217 24
111  49.96888015  008.14652652 24
111  49.96892005  008.14661522 24
111  49.96885143  008.14662566 24
111  49.96887157  008.14672944 24
111  49.96892900  008.14665871 24
111  49.96892042  008.14677060 24
111  49.96898904  008.14673408 24
111  49.96894771  008.14664885 24
111  49.96901738  008.14664016 24
111  49.96900209  008.14654681 24
113  49.96894205  008.14660894 24
120 Linear Feature 66
111  49.97147544  008.15110912 24
115  49.97145531  008.15113700
120 Linear Feature 66
111  49.97147683  008.15111272 24
115  49.97145670  008.15114059
120 Linear Feature 66
111  49.97147833  008.15111614 24
115  49.97145820  008.15114401
120 Linear Feature 65
111  49.97142561  008.15101225 24
111  49.97142043  008.15105790 24
111  49.97145986  008.15114740 24
111  49.97147977  008.15112025 24
115  49.97145241  008.15105234
120 Linear Feature 63
111  49.97166304  008.15078228 24
115  49.97164339  008.15080631
120 Linear Feature 63
111  49.97166204  008.15077676 24
115  49.97164105  008.15080183
120 Linear Feature 63
111  49.97166046  008.15077101 24
115  49.97163846  008.15079764
120 Linear Feature 63
111  49.97165909  008.15076551 24
115  49.97163596  008.15079339
120 Linear Feature 62
111  49.97168994  008.15091105 24
115  49.97165903  008.15076425
120 Linear Feature 60
111  49.97133903  008.15170286 1
112  49.97137923  008.15174024  49.97140451  008.15174411 1
115  49.97142441  008.15173573
120 Linear Feature 1
111  49.97638359  008.14525892 22
111  49.97607275  008.14397767 22
112  49.97580330  008.14362594  49.97562245  008.14358728 22
111  49.97559420  008.14358552 22
111  49.97448173  008.14359270 22
112  49.97427863  008.14365370  49.97418208  008.14370374 22
115  49.97301518  008.14438450
120 Linear Feature 27
111  49.97160222  008.14508342 1
115  49.97162971  008.14520116
120 Linear Feature 26
111  49.97207865  008.14556314 20
115  49.97206184  008.14553772
120 Linear Feature 25
111  49.97203958  008.14569733 20
115  49.97201642  008.14566131
120 Linear Feature 24
111  49.97203686  008.14577997 20
112  49.97205276  008.14563659  49.97207592  008.14556385 20
115  49.97210136  008.14551865
120 Linear Feature 23
111  49.97210175  008.14605650 20
115  49.97206628  008.14605326
120 Linear Feature 23
111  49.97209085  008.14602006 20
115  49.97205538  008.14601681
120 Linear Feature 23
111  49.97208267  008.14597853 20
115  49.97204721  008.14597529
120 Linear Feature 23
111  49.97207177  008.14593785 20
115  49.97203631  008.14593461
120 Linear Feature 23
111  49.97206468  008.14589801 20
115  49.97202922  008.14589477
120 Linear Feature 23
111  49.97205460  008.14585782 20
115  49.97201914  008.14585458
120 Linear Feature 23
111  49.97204650  008.14582002 20
115  49.97201104  008.14581678
120 Linear Feature 23
111  49.97203708  008.14577880 20
115  49.97200162  008.14577556
120 Linear Feature 21
111  49.97212401  008.14661657 22
111  49.97344652  008.14587984 22
115  49.97463205  008.14519592
120 Linear Feature 102
111  49.96475395  008.14522913 1
115  49.96470324  008.14524710
120 Linear Feature 102
111  49.96469167  008.14517695 1
115  49.96471479  008.14532304
120 Linear Feature 102
111  49.96474388  008.14516014 1
115  49.96476700  008.14530623
20  49.96899827  008.14780706 254.8300 0 2 {@Y}1/2{@@}1/2
20  49.96926956  008.14767983 254.8300 0 2 {@Y}1/2{@@}1/2
1300  49.96646288  008.14253092 164.48 misc turboprops|props Towplane 07
1301 E none 
1300  49.96830497  008.15485240 159.15 misc turboprops|props Towplane 25
1301 E none 
1300  49.97147121  008.15234794 328.86 misc turboprops|props|helos Fueling patch
1301 C none 
1300  49.96973260  008.14043261 156.80 misc turboprops|props|helos West parking patch
1301 C none 
1300  49.97123131  008.15014666 253.14 misc turboprops|props|helos Main ramp
1301 C none 
1300  49.97243451  008.15089694 247.11 misc turboprops|props|helos North ramp 2
1301 C none 
1300  49.97233205  008.15094403 247.11 misc turboprops|props|helos North ramp 1
1301 C none 
1300  49.96561448  008.14201003  76.80 misc props Glider Waiting Area 07 - 1
1301 E none 
1300  49.96558081  008.14183803  76.80 misc props Glider Waiting Area 07 - 2
1301 E none 
1300  49.96553431  008.14148656  76.80 misc props Glider Waiting Area 07 - 3
1301 E none 
1300  49.96531624  008.14217455 161.57 misc props Glider Waiting Area 07 - 4
1301 E none 
1300  49.96530501  008.14206985 161.57 misc props Glider Waiting Area 07 - 5
1301 E none 
1300  49.96529379  008.14197015 161.57 misc props Glider Waiting Area 07 - 6
1301 E none 
1300  49.96527455  008.14184302 161.57 misc props Glider Waiting Area 07 - 7
1301 E none 
1300  49.96727996  008.15548432  37.50 misc props Glider Waiting Area 25 - 1
1301 E none 
1300  49.96724389  008.15513117  37.50 misc props Glider Waiting Area 25 - 2
1301 E none 
1300  49.96719578  008.15479879  37.50 misc props Glider Waiting Area 25 - 3
1301 E none 
1300  49.96770889  008.15575022 256.67 misc props Glider Winch Launch 25
1301 E none 
1300  49.96568193  008.14221971  76.59 misc props Glider Winch Launch 07
1301 E none 
19  49.97124968  008.15347347 1 New Windsock 87
1054 122925 Mainz Info
99
